Frame;1_X;1_Y;1_Z
376;571.305725;-16.022839;19.772013
377;571.225281;-15.165596;19.847555
378;571.258484;-13.741345;19.700357
379;571.400757;-12.656413;19.430933
380;571.180603;-11.822419;20.040573
381;571.04303;-10.686863;20.141287
382;571.109192;-9.217299;20.003433
383;571.217041;-8.31045;20.167925
384;571.036804;-7.408168;20.156118
385;571.045349;-5.993059;19.846333
386;571.242371;-4.627505;19.622711
387;571.048279;-3.838543;19.994909
388;570.994507;-2.506786;20.050598
389;571.01825;-1.053123;20.063578
390;571.008606;-0.033762;20.018803
391;571.000122;1.109472;19.783937
392;570.995361;2.497375;19.76115
393;571.244202;3.574278;19.873852
394;571.302307;4.529531;19.986656
395;571.387207;5.743058;19.972481
396;571.579834;7.065477;19.788446
397;571.608704;7.84132;20.220348
398;571.773865;9.113976;20.07247
399;571.846619;10.460768;19.720215
400;572.040161;11.450384;20.096718
401;572.222839;12.459222;20.298357
402;572.486206;13.599156;20.192444
403;572.968018;14.766765;19.901487
404;573.144592;15.404952;19.964504
405;573.438171;16.311056;20.287857
406;573.633179;17.801325;20.452423
407;574.162781;18.733181;20.55512
408;574.530457;19.422701;20.402847
409;574.926331;20.710178;20.308191
410;575.368713;21.796368;20.2649
411;575.491089;22.511246;20.282917
412;575.698669;23.145634;20.289206
413;576.250671;24.36632;20.113657
414;576.652039;25.412037;20.192377
415;577.077454;26.091228;20.367308
416;577.333313;27.068672;20.463394
417;577.641357;28.215736;20.68705
418;578.31012;29.291368;20.373888
419;578.80072;29.84309;20.38335
420;579.368408;30.749378;20.503204
421;579.912964;31.833986;20.954182
422;580.401001;32.75964;20.917883
423;580.776672;33.512379;20.821859
424;581.21991;34.242748;20.41474
425;581.815613;35.308437;19.88582
426;582.330627;36.271496;19.794666
427;582.874146;36.749008;20.334852
428;583.63739;37.52058;20.899553
429;584.215454;38.477745;20.658646
430;584.798767;39.470146;20.552094
431;585.089661;40.079094;20.920074
432;585.587708;40.731316;21.129826
433;586.369324;41.673637;20.841013
434;587.20166;42.566658;20.420053
435;587.71991;43.167324;20.22154
436;588.108459;43.806171;20.534706
437;588.588196;44.739883;20.832138
438;589.138977;45.789783;20.730455
439;589.803833;46.50021;20.474894
440;590.478455;47.040527;20.738506
441;591.029968;47.912685;20.956556
442;591.614929;49.060848;21.088404
443;592.247192;49.936371;21.011705
444;592.729675;50.531033;21.040615
445;593.329224;51.318844;20.855436
446;593.771301;52.390915;21.05401
447;594.441895;53.126438;21.023878
448;595.301636;53.460011;21.114141
449;596.075684;54.252453;20.939116
450;596.722473;55.445171;20.919268
451;597.330383;56.306774;21.192278
452;597.801758;56.767147;21.227098
453;598.302063;57.137928;21.242815
454;599.113953;58.007973;21.402687
455;599.961792;58.845921;21.26309
456;600.56842;59.677387;21.303717
457;601.195618;60.111519;21.350748
458;601.842285;60.742207;21.279249
459;602.434143;61.520866;21.478588
460;603.078979;62.381702;21.394104
461;603.502258;63.160774;21.397932
462;604.280273;63.383396;20.845116
463;605.154236;64.283951;21.002066
464;605.904724;65.094788;21.212839
465;606.553345;65.810242;21.642677
466;607.276428;66.2789;22.310963
467;607.786133;66.682045;21.991476
468;608.310913;67.372284;21.302114
469;609.172363;68.293068;21.153643
470;609.827759;69.016327;21.407766
471;610.444153;69.411873;22.028183
472;611.26593;69.633865;22.278948
473;612.038025;70.168228;21.987793
474;612.677429;70.970825;21.703104
475;613.46698;71.688271;21.416048
476;613.985229;72.257896;21.26712
477;614.857361;72.380539;21.52195
478;615.660522;72.884697;21.851305
479;616.467224;73.637672;21.905396
480;617.199829;74.548431;21.586311
481;617.647583;75.234154;21.641298
482;618.214905;75.736488;21.73414
483;618.662048;76.274757;22.022038
484;619.405334;77.045265;22.413858
485;620.228271;77.966522;22.044624
486;620.811096;78.796951;21.848894
487;621.657959;79.146606;21.881674
488;622.35437;79.740829;21.951818
489;622.95752;80.616783;22.142199
490;623.530151;81.251122;22.573187
491;624.16333;81.860962;22.340782
492;624.990723;82.268974;21.468615
493;625.798157;83.031837;21.562407
494;626.504883;83.742775;21.820807
495;627.035461;84.527382;22.017143
496;627.589722;85.02179;22.717493
497;628.257141;85.50901;22.485115
498;628.967957;86.115639;22.173517
499;629.721863;87.03299;22.227856
500;630.530212;87.79776;22.017614
501;631.086975;88.32933;21.996124
502;631.852722;88.48632;22.876097
503;632.476685;89.22641;22.660269
504;633.292297;90.077728;22.361938
505;633.919983;90.922096;22.07089
506;634.583496;91.428459;21.850969
507;635.193054;91.794945;21.807255
508;635.740662;92.281548;21.879606
509;636.369263;92.917114;21.915348
510;637.159119;93.49131;22.265831
511;637.806396;94.252228;22.632339
512;638.665771;94.579185;22.583439
513;639.244385;95.071716;22.639236
514;639.923401;95.428497;22.659813
515;640.788574;95.883499;22.483522
516;641.249084;96.478058;22.805071
517;642.152039;96.957893;22.512678
518;642.982849;97.306007;22.329514
519;643.871521;97.64724;22.459654
520;644.512085;97.890724;22.724783
521;645.206604;98.065086;23.41066
522;645.755188;98.752182;23.349373
523;646.644043;99.241913;22.916704
524;647.442688;99.621086;22.751945
525;648.223328;100.003685;22.612055
526;648.939209;100.264366;22.623415
527;649.388733;100.326355;23.132389
528;650.223145;100.506157;23.239126
529;651.198608;100.835571;23.008509
530;651.906921;101.443954;22.611675
531;652.71051;101.891319;22.539804
532;653.413757;102.306953;22.578619
533;653.904175;102.57373;22.894154
534;654.658447;102.819626;23.391829
535;655.26886;103.032784;23.503695
536;656.089783;103.372948;23.415987
537;656.72406;103.854698;22.961637
538;657.549927;104.173615;22.752714
539;658.396057;104.53447;22.598619
540;659.195251;104.753357;23.11997
541;659.866211;105.069778;23.460546
542;660.521912;105.380348;23.483644
543;661.177246;105.615417;23.306316
544;661.840759;105.670189;23.283121
545;662.45459;105.853737;23.626606
546;663.345825;106.061623;23.505026
547;664.187805;106.278221;23.811563
548;664.836121;106.545021;23.856255
549;665.475464;106.750526;23.623173
550;666.237305;106.983963;23.436474
551;666.904358;107.153328;23.360519
552;667.893311;107.395706;23.498245
553;668.799194;107.463905;23.057781
554;669.497375;107.55703;23.425909
555;670.091003;107.597183;23.573776
556;670.705322;107.66761;23.732212
557;671.425476;107.745079;23.771488
558;672.063049;107.964516;23.852219
559;672.710999;108.189697;24.001122
560;673.459045;108.292923;23.905554
561;674.254822;108.464607;23.65589
562;674.955322;108.754517;23.583887
563;675.599609;108.963753;23.621243
564;676.194397;109.051559;23.849207
565;676.936096;109.179764;23.857437
566;677.807922;109.305359;23.581705
567;678.702026;109.333786;23.341848
568;679.41687;109.329529;23.214943
569;680.013611;109.381943;23.170919
570;680.842346;109.488998;23.389879
571;681.436768;109.361992;23.959917
572;682.265625;109.377129;24.082361
573;683.131653;109.234245;24.053526
574;683.957947;109.270493;23.922316
575;684.658203;109.306;23.748074
576;685.475525;109.242584;24.150291
577;686.251343;109.181709;24.558489
578;687.120544;109.238838;24.79233
579;687.839722;109.090675;24.368704
580;688.61554;109.056366;24.040127
581;689.315674;109.075508;23.94754
582;690.334045;109.084328;23.864281
583;691.399231;108.917404;24.035292
584;692.240906;108.661674;24.23246
585;692.930237;108.56987;24.208712
586;693.630005;108.491066;24.072556
587;694.532898;108.484688;23.875095
588;695.5979;108.301109;23.762236
589;696.572571;108.068161;23.638256
590;697.458923;107.94117;23.708517
591;698.073181;107.753441;23.713348
592;698.681152;107.503571;23.968765
593;699.849487;107.43145;23.996731
594;700.836853;107.327408;24.088356
595;701.696411;107.150658;24.0996
596;702.500671;106.899261;23.998917
597;703.333984;106.571281;24.23193
598;704.028809;106.216705;24.593212
599;704.803711;106.058098;24.814108
600;705.701965;105.992836;24.525749
601;706.737671;105.854675;24.179285
602;707.520325;105.678093;24.203251
603;708.304626;105.449959;24.202078
604;709.082092;105.190689;24.054642
605;709.855408;104.86068;24.287268
606;710.682251;104.800026;24.785118
607;711.719238;104.373444;24.589254
608;712.694946;103.996696;24.322311
609;713.409607;103.719574;24.170755
610;714.085266;103.538399;24.208893
611;715.050781;103.190094;24.271929
612;716.046204;102.695091;24.468384
613;716.896851;102.108368;24.880842
614;717.451965;101.925285;25.058908
615;718.246521;101.777473;24.954447
616;719.174561;101.508812;24.630856
617;720.137085;101.102821;24.472643
618;720.937195;100.7985;24.529469
619;721.819458;100.589546;24.615396
620;722.715515;100.273788;24.522669
621;723.484497;99.892632;24.430147
622;724.325745;99.623833;24.469374
623;725.126953;99.287804;24.608425
624;725.920471;98.906479;24.596376
625;726.920166;98.63504;24.477537
626;727.68689;98.360107;24.094061
627;728.378296;98.053658;24.014252
628;729.168457;97.530197;24.247791
629;729.94635;96.852486;24.864841
630;730.716431;96.325287;25.047119
631;731.332947;95.883247;25.068857
632;731.86676;95.578033;25.020479
633;732.645508;95.295403;24.896212
634;733.677429;94.815552;24.653318
635;734.735474;94.249565;24.325916
636;735.483154;93.85305;24.357
637;736.146057;93.547325;24.549231
638;736.864502;93.227745;24.547312
639;737.448792;92.789574;24.483154
640;738.279968;92.438774;24.530884
641;739.10498;92.108131;24.605095
642;739.914185;91.798798;24.837599
643;740.6698;91.375267;24.966311
644;741.340759;90.877739;24.863239
645;741.891907;90.423347;24.702396
646;742.760803;89.85141;24.663994
647;743.671326;89.354828;25.153421
648;744.594421;88.675011;25.272215
649;745.377441;88.107903;25.21344
650;745.940918;87.761299;25.175045
651;746.547668;87.359711;25.111355
652;747.354797;86.909492;24.858822
653;748.290649;86.51239;24.651287
654;749.026489;86.215973;24.654772
655;749.684265;85.930428;24.941069
656;750.717163;85.427765;25.047009
657;751.429749;84.670403;25.14497
658;752.146851;84.009384;25.366323
659;752.826477;83.551369;25.489719
660;753.710327;82.954636;25.456297
661;754.588074;82.313347;25.359476
662;755.290283;81.825363;25.157217
663;755.780273;81.362778;25.121571
664;756.753479;80.879593;25.13553
665;757.771729;80.340988;25.122345
666;758.309875;79.799179;25.186981
667;758.943726;79.277824;25.344934
668;759.918274;78.603897;25.403814
669;760.646362;77.885948;25.286339
670;761.405579;77.163445;25.218281
671;762.235901;76.576057;25.188372
672;762.89856;75.902054;25.415133
673;763.882874;75.176628;25.586809
674;764.616272;74.686104;25.383389
675;765.140076;74.259155;25.223158
676;765.824951;73.659096;25.118853
677;766.564331;72.865677;25.475756
678;767.358582;71.961784;25.552156
679;767.875183;71.108826;25.674263
680;768.449463;70.389648;25.970261
681;768.988831;69.826439;26.001268
682;769.765442;69.296913;25.734999
683;770.579346;68.630814;25.318419
684;771.28656;67.720772;25.227562
685;771.961121;66.89859;25.083263
686;772.800232;66.054512;25.24465
687;773.700439;65.255859;25.470976
688;773.99646;64.749954;25.271002
689;774.519409;64.355423;25.219116
690;775.275391;63.690773;25.19404
691;775.968384;62.774395;25.153908
692;776.49646;61.842327;25.45019
693;777.26062;60.915535;25.754938
694;778.133789;60.07634;25.85881
695;778.836426;59.275997;26.06756
696;779.326904;58.622402;25.817179
697;779.955322;57.778927;25.787731
698;780.581665;56.94746;25.950113
699;781.273438;55.894794;25.990072
700;781.937622;54.994377;26.074879
701;782.638977;54.415112;26.053465
702;783.260132;53.738029;25.734955
703;783.882813;52.854382;25.332584
704;784.384277;51.858051;25.244076
705;784.67041;50.779564;25.346834
706;785.406738;49.861774;25.496855
707;786.193604;49.280632;25.481792
708;786.710266;48.475693;25.442249
709;786.963745;47.616123;25.80188
710;787.57782;46.542442;25.848698
711;788.036621;45.670708;25.984455
712;788.657043;44.97184;25.700287
713;789.374573;44.368671;25.380331
714;789.930359;43.538647;25.453419
715;790.314514;42.495266;25.665909
716;790.694519;41.485062;26.017447
717;791.192993;40.62463;26.133318
718;791.476501;40.142479;26.018921
719;791.836914;39.377533;26.178032
720;792.273743;38.452084;26.144684
721;792.612366;37.586941;25.972256
722;792.99353;36.801132;26.025351
723;793.169861;35.956722;26.220606
724;793.524963;35.533867;26.293648
725;793.931946;35.04464;26.397247
726;794.407227;34.151405;26.166306
727;794.816956;33.167976;26.05463
728;795.277161;32.190556;25.986675
729;795.679688;31.335045;25.984705
730;795.923279;30.816551;25.883423
731;796.194214;30.289129;25.783031
732;796.382568;29.46192;25.364616
733;796.726318;28.476933;25.182169
734;796.867432;27.615015;25.343666
735;797.042725;26.821236;25.541128
736;797.220093;26.280203;25.929276
737;797.58313;25.65361;26.077578
738;797.979736;24.764645;26.232811
739;798.300293;23.789948;26.34396
740;798.510742;22.871813;26.47965
741;798.912109;21.916908;26.165821
742;799.206116;21.290722;25.904598
743;799.365723;20.528923;25.921524
744;799.484558;19.54607;25.775537
745;799.784424;18.616199;25.902382
746;800.019043;17.877811;25.981468
747;800.219177;17.43129;25.917879
748;800.409058;16.785885;25.679251
749;800.79718;15.872127;25.407717
750;801.047791;14.827428;25.402573
751;801.244873;13.722596;25.826439
752;801.49823;12.888511;25.666052
753;802.0;12.414305;25.323141
754;802.239563;11.591362;25.234074
755;802.27301;10.692078;25.369419
756;802.346375;9.79016;25.646618
757;802.490723;9.014597;25.602543
758;802.721008;8.418744;25.724812
759;803.072083;7.634468;25.362816
760;802.838257;6.759406;25.775331
761;802.862671;5.749073;26.011702
762;803.266235;4.904937;25.888903
763;803.411377;4.268825;25.794954
764;803.663269;3.797997;25.616886
765;803.798035;3.092681;25.60141
766;804.000671;2.169685;25.505293
767;804.051086;1.278702;25.51766
768;804.066284;0.572614;25.542665
769;804.216064;-0.032787;25.423702
770;804.319824;-0.503719;25.116903
771;804.39447;-1.163947;25.124483
772;804.557251;-2.047869;25.382437
773;804.818176;-2.908289;25.552177
774;804.969604;-3.785642;25.79423
775;805.148987;-4.355813;25.763041
776;805.358765;-4.820591;25.698175
777;805.545166;-5.358741;25.757277
778;805.62262;-6.061064;25.930166
779;805.655457;-6.778072;26.142015
780;805.603516;-7.536884;26.115406
781;805.724915;-8.055149;26.167221
782;805.916077;-8.522359;26.372992
783;805.725525;-8.838003;26.20903
784;806.061707;-9.515733;26.052286
785;806.340088;-10.460849;25.709494
786;806.437927;-11.225212;25.584301
787;806.567566;-11.778047;25.588673
788;;;
789;;;
790;807.186218;-13.384685;25.127615
791;807.340637;-13.753572;25.146862
792;807.462158;-13.997499;25.071215
793;807.448425;-14.441094;25.162367
794;807.51355;-14.86354;25.245737
795;807.53363;-15.23678;25.237753
796;807.63855;-15.653741;25.201099
797;807.677734;-16.10804;25.23077
798;807.719666;-16.553598;25.114189
799;807.833557;-16.927635;25.12977
800;807.910889;-17.198586;25.257938
801;808.000549;-17.449173;25.281338
802;808.115173;-17.589388;25.228857
