Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
23;785.757813;772.106934;135.337982;808.992737;681.232605;87.334023;825.054626;1070.640747;359.789551;776.312744;991.950989;245.427826;782.191345;669.296143;81.533401
24;785.218628;772.348267;137.066895;809.068481;681.035461;89.357315;825.265747;1071.119141;359.855804;775.99115;992.36322;245.878647;782.204712;669.086731;83.26049
25;785.547119;772.28418;138.747192;809.148682;680.844299;91.457535;825.829041;1071.663208;359.606354;775.861145;992.889893;246.333282;782.622559;668.931213;85.29705
26;785.710999;772.717529;140.48407;809.851624;681.338196;94.125931;825.625916;1072.329956;360.061462;775.645142;993.490234;246.910858;782.744934;668.966248;87.372391
27;785.325623;772.998535;142.677414;809.669067;680.701721;96.388123;825.537048;1073.025635;360.331543;775.219116;994.658447;247.844086;783.009521;668.928467;90.283348
28;785.719116;773.038025;144.528183;809.876465;680.705383;99.305908;825.630493;1073.686401;360.437408;775.030701;995.695679;248.429474;783.116577;668.900574;92.449242
29;785.598389;773.51239;146.720993;810.323364;680.437073;102.200272;825.422241;1074.248779;360.997223;775.110657;996.506409;248.705246;783.329956;668.905579;95.720779
30;785.614502;773.633789;149.333023;810.313843;681.014771;105.121269;825.406067;1074.994263;361.669861;775.371643;997.205444;248.683975;783.404236;668.862793;98.250038
31;785.74231;773.97998;151.582169;810.455017;680.466858;108.252869;825.41748;1076.012207;362.034546;774.978821;998.303223;248.978088;783.73584;669.095337;101.595856
32;785.541321;774.252563;154.421875;810.816956;680.543335;111.611473;825.367981;1076.872925;362.512451;774.185486;999.596436;249.982452;783.945679;669.090027;104.740036
33;785.619812;774.740601;157.027344;810.480347;680.538208;114.78492;825.428162;1077.643188;362.900665;773.896484;1000.887817;250.744034;783.660461;669.22644;108.081688
34;785.38092;775.04071;159.853958;810.754333;680.916748;118.366196;825.537109;1078.843506;363.494232;773.515381;1002.229614;251.376404;784.144348;669.239929;111.746895
35;785.392517;775.711182;162.630188;810.903564;681.38092;121.919655;825.651123;1080.047485;363.890503;773.281311;1003.397522;252.079773;783.858398;669.460938;115.397011
36;785.261414;776.238831;165.985443;810.375793;681.747437;125.574753;825.887329;1081.031616;363.992889;773.022644;1004.742676;252.552841;784.129883;669.520264;118.901772
37;784.803406;776.831848;168.566452;810.776855;682.014832;128.849396;825.821472;1082.220703;364.061432;772.945557;1006.057739;252.97258;784.410583;669.703552;122.752686
38;784.802856;777.41803;171.723648;810.718811;682.573914;132.805191;825.5047;1083.539673;364.671082;772.627319;1007.390625;253.442673;784.041931;670.087402;126.951088
39;784.088379;778.081055;174.860931;810.489319;683.096313;137.317291;825.291016;1084.676147;365.198547;772.000427;1008.965942;254.761703;783.630737;670.611694;131.300674
40;783.676514;778.828918;178.393158;810.664307;683.319336;141.300644;825.207825;1086.166504;365.766449;771.468689;1010.475769;255.597748;784.199646;671.065308;135.251068
41;783.824097;779.702332;181.140579;810.943848;683.857422;145.150208;825.190186;1087.410034;366.776245;770.88501;1012.108521;256.091949;784.187927;671.722168;138.975739
42;783.404297;780.632324;185.100647;810.673645;684.623474;149.185501;824.612732;1088.586792;367.476654;770.321106;1013.761475;256.939392;784.295776;671.99054;142.517654
43;782.735901;781.733215;188.075226;810.372375;685.190369;153.311325;824.698303;1089.859009;367.89621;769.598877;1015.414978;258.188416;784.343811;672.622559;146.854874
44;782.264343;782.419556;191.385147;810.17688;686.420959;157.491486;824.822388;1091.162231;367.895325;769.023193;1016.998596;259.118073;783.774719;673.43689;151.402695
45;781.690674;783.644104;194.775238;809.986511;687.505249;161.431854;824.87323;1092.849854;368.295929;768.623291;1018.814819;259.656189;783.519043;674.362488;155.659622
46;781.501526;785.011414;198.681442;809.603638;688.174316;165.611404;824.879089;1094.364868;368.698425;767.918579;1020.586121;260.682434;783.002686;675.352722;160.093842
47;780.761353;786.148621;201.96199;809.253784;689.078064;170.18187;824.661377;1096.079224;369.619995;767.051331;1022.450195;262.128632;783.127625;676.212952;163.897949
48;780.125793;787.520264;205.287659;808.718689;690.447693;174.600952;824.441895;1097.386841;370.22702;766.183289;1024.280151;262.944855;782.71051;677.508301;168.131714
49;779.420532;788.872498;209.07785;808.718445;691.348206;178.725159;824.095886;1098.794922;370.573151;765.720581;1026.256592;263.779449;782.629333;678.343628;172.11235
50;778.838135;790.409851;212.461212;808.499084;692.415955;182.792755;824.493591;1100.446533;370.834381;765.04657;1028.209839;264.90152;781.943665;679.842102;176.820816
51;777.954956;792.102356;215.69548;807.456116;694.632813;186.606888;824.187378;1101.849243;371.629303;764.281738;1030.055542;265.761505;781.395264;681.3526;180.965912
52;777.095886;793.435486;218.925613;807.42926;695.708008;191.071396;823.675354;1103.403931;372.716278;763.34137;1032.232422;267.089874;780.757751;682.460571;185.113449
53;776.342712;795.135376;222.61705;806.949402;697.594604;195.234009;823.592468;1104.885132;373.551788;762.87561;1034.311401;268.068878;779.990112;684.113892;189.198593
54;775.055969;797.188354;225.63826;805.725586;698.941833;198.811417;823.647705;1106.598755;373.737701;762.347046;1036.252808;268.716949;779.000183;685.514404;193.495712
55;774.511719;798.943115;229.04483;805.051086;700.127197;203.199509;823.778442;1108.068359;374.521729;761.237793;1038.492432;270.199219;778.357666;687.314453;197.263306
56;773.677246;800.617859;232.067047;804.160767;702.362061;206.916031;823.486816;1109.720825;375.429291;760.664917;1040.584717;271.442657;777.679565;688.749512;200.65564
57;773.023193;802.409363;235.335785;803.41394;704.60498;210.047012;823.321716;1111.245605;375.966125;759.681519;1042.824707;272.233429;776.921631;690.660522;204.628387
58;771.936829;804.500916;238.854263;802.562195;706.115479;213.548294;823.387329;1113.076782;376.86795;758.565186;1045.259277;273.659271;776.107788;692.394348;208.187943
59;770.487915;806.678894;241.706985;801.537476;707.95343;217.24234;823.426514;1114.272217;377.803986;758.253601;1047.305176;274.677185;774.912354;694.647644;211.758438
60;769.957214;808.567078;244.77211;800.655334;709.874939;220.902191;823.77179;1116.265503;377.886322;757.72821;1049.523682;275.213745;774.255981;696.307068;215.030624
61;768.648254;810.536804;247.654602;799.338989;711.709473;223.962708;823.66864;1117.849731;378.503448;757.028381;1051.999756;276.174805;772.337036;698.57959;218.974197
62;767.14978;812.914307;250.34967;797.805054;714.275818;226.899246;823.315735;1119.447021;379.023285;756.144165;1054.446533;277.523254;771.419861;700.313293;221.455444
63;765.920593;815.192017;253.34903;797.079346;715.916687;229.639267;822.957214;1120.914551;379.598083;755.376282;1056.662354;278.390686;770.595276;702.26825;224.70697
64;764.557861;817.038391;256.34021;795.425354;718.607117;232.839447;822.866089;1122.682617;380.496918;754.939087;1059.182495;279.165192;769.007324;704.901855;228.137939
65;763.356934;819.516785;258.959595;793.821533;720.301147;235.92804;822.947083;1124.297363;381.014221;754.296631;1061.770752;280.120087;767.402039;706.744751;230.679077
66;761.787598;821.865723;261.149841;792.184814;722.757568;238.690414;823.470398;1126.119141;381.508331;753.442871;1064.369995;281.234406;765.494934;709.034058;233.828186
67;760.575745;824.378967;263.618958;791.03894;724.960266;241.017532;823.42865;1127.72168;382.212433;752.96875;1066.728394;281.622742;764.405945;711.304871;236.678894
68;759.001526;826.724243;265.832947;789.40332;727.192871;243.453125;823.551086;1129.361694;383.049194;752.405029;1069.371948;282.691986;763.063782;713.458862;239.054688
69;757.339783;828.948303;268.001709;787.819092;729.708374;246.514542;823.378296;1131.008911;384.08194;751.461548;1072.061523;283.882813;761.150757;716.033325;242.06633
70;756.018311;831.586914;270.50116;786.109863;732.226807;248.980743;823.472168;1132.743042;384.602295;750.809265;1074.431763;284.690491;758.974915;718.476257;244.718674
71;754.25647;833.947144;272.278717;784.353149;734.786011;250.977829;823.162292;1134.646484;385.002533;749.530945;1077.22168;285.729919;757.510498;720.791199;246.703033
72;752.56781;836.612793;274.593018;782.746155;736.735474;253.218124;823.584106;1136.374023;385.222748;749.114319;1079.595825;286.724304;755.998901;723.171448;248.685211
73;750.722717;839.183289;276.319885;780.427612;739.708801;255.278961;823.912537;1137.869995;385.622498;748.552612;1082.141357;287.852203;753.298706;725.762695;251.474121
74;748.893555;841.451172;278.121826;777.898804;741.960632;257.164215;823.867126;1139.651855;386.444122;747.952332;1084.786743;288.756714;751.196594;728.283081;253.162506
75;747.33905;844.194885;279.871704;776.258667;744.126587;258.710693;823.360168;1141.856201;386.984314;747.635315;1087.33667;289.342926;749.419983;730.494324;254.473267
76;745.828796;846.987;281.581757;774.567627;746.707458;260.458771;823.671143;1143.840088;387.642792;746.711182;1090.616211;289.748962;747.544861;733.407043;255.879013
77;744.139771;849.483459;283.178833;772.057312;749.196899;262.209503;824.426514;1144.954346;388.283325;747.121521;1092.85083;290.405914;745.161499;736.214294;257.7388
78;742.332581;852.178223;284.289642;770.289856;751.630066;263.267578;824.683044;1146.492432;388.765137;746.109314;1096.041626;291.046814;743.06897;738.50293;259.314636
79;740.35321;854.527954;285.503998;767.990234;754.107056;265.098969;824.795837;1148.421997;389.031586;745.862488;1098.313354;291.721344;740.86499;741.0401;260.549194
80;738.445129;857.249146;286.965332;765.276062;756.58374;265.89328;824.845032;1150.49292;389.574402;745.236023;1100.929932;293.039551;738.221802;743.884766;262.292267
81;736.521973;860.151123;288.002258;763.159241;759.433533;266.908203;825.07019;1152.173584;389.863281;744.963074;1103.528564;293.775024;736.099243;746.468689;263.020294
82;734.780884;862.675842;289.095001;761.105347;761.53186;268.514008;824.941284;1153.875977;390.590546;744.796448;1106.369751;294.257904;733.613586;749.258118;264.072815
83;733.30658;865.207397;290.148376;758.51886;764.386841;268.982208;825.42218;1155.322754;391.28595;744.713745;1108.955811;294.973053;731.234741;751.994202;265.424805
84;731.192322;868.181091;291.427582;755.736511;767.058594;270.100891;825.816345;1157.190063;391.603638;744.43512;1111.440552;295.595825;728.7901;754.648804;266.225372
85;729.491272;870.472656;292.376068;753.827209;769.02356;270.630066;826.248657;1158.90625;391.953461;743.823059;1114.207886;295.877747;726.38562;757.176147;266.639618
86;727.792725;873.439575;293.230652;751.606689;772.005371;271.784912;826.377502;1160.811035;392.664337;743.798889;1117.034424;296.477051;724.01178;759.925171;267.45105
87;725.817505;875.940613;293.889221;749.144836;774.588745;272.141968;826.68396;1162.539795;393.416504;743.811157;1119.688354;297.175049;721.249084;762.888977;268.215302
88;723.993225;878.737061;294.557495;746.314636;777.054565;272.803711;827.234741;1164.300659;393.626678;743.594666;1122.127686;297.654266;719.215637;765.569397;268.844086
89;722.067627;881.509644;295.134155;744.3703;779.712891;273.393951;827.874878;1165.805298;393.650299;743.810303;1124.649536;297.869263;716.395386;768.347961;269.474579
90;720.550903;884.012695;295.547485;741.928528;782.135559;273.677155;828.246887;1167.651245;394.041443;743.228027;1127.417847;298.542511;713.755432;770.971558;269.792908
91;718.862732;886.910339;295.983246;739.684204;784.877502;273.705444;828.464417;1169.20813;394.443268;743.769714;1129.877075;298.843475;711.629028;773.722961;269.810455
92;717.109192;889.496338;296.424194;736.915771;787.591797;274.26062;828.815125;1171.0354;394.646118;743.898193;1132.325806;298.880646;709.549072;776.50293;270.168335
93;715.048706;891.954163;296.784149;734.82666;789.968689;274.223572;829.468994;1172.543091;394.842468;743.386414;1134.884399;299.644409;707.045166;779.352661;270.049408
94;713.12854;894.809937;297.266022;732.118652;792.752686;274.360687;830.012939;1173.894653;395.218842;743.341064;1137.557739;300.364136;704.320313;782.057739;270.470764
95;711.856995;897.23468;297.562439;729.822876;795.039795;274.273895;830.378967;1175.696045;395.248047;743.568481;1140.000854;300.42276;702.124878;784.572876;270.205963
96;709.910583;899.926941;297.484009;727.876953;797.852051;273.81189;830.693848;1177.138184;395.929016;743.621033;1142.419556;300.601013;700.038025;787.380737;269.693115
97;708.461731;902.815796;297.840424;725.474426;800.523071;274.015381;830.78241;1178.870483;396.381714;744.262451;1144.7854;300.677185;697.243958;790.33136;269.987549
98;706.776855;905.145203;297.960846;723.623535;802.901672;274.031403;831.399292;1180.474121;396.574524;744.562683;1147.292969;301.182861;695.067444;792.964478;269.394226
99;705.169861;907.825806;297.447083;720.740417;805.82666;273.191956;832.036621;1182.080811;396.644135;744.765503;1149.497559;301.265411;693.167236;795.757202;269.028107
100;704.090942;910.472656;297.499786;718.685242;808.013062;273.33728;832.410095;1183.610596;396.601288;744.311768;1152.009033;301.755981;690.51123;798.641663;268.929962
101;702.322693;913.026611;297.373749;716.648865;810.537842;272.929596;833.299438;1184.533691;396.734741;744.751099;1153.856445;302.465057;688.112305;801.263855;268.392181
102;700.706421;915.876099;296.909332;714.333374;813.009155;272.089661;833.761292;1185.980225;397.015381;745.013489;1156.599609;302.222778;685.96875;803.919617;267.638519
103;699.128906;918.055176;297.136566;712.467407;815.338623;271.567169;833.978699;1187.49939;397.48175;745.128967;1158.953491;302.517517;683.291748;806.57428;267.481842
104;697.908569;920.483337;296.765472;709.971008;818.049988;271.171967;834.416016;1188.827881;398.050018;746.025146;1160.884399;302.42514;681.78009;809.512207;266.059723
105;696.322754;923.346558;296.145874;707.855652;820.138489;270.441315;835.049683;1189.981201;398.541321;746.588501;1163.119263;302.427765;679.496094;812.228577;265.879028
106;694.953491;925.772339;295.896576;705.85022;823.065552;269.832245;835.732117;1191.354248;398.46402;746.673706;1165.215088;302.340057;677.098389;814.788025;265.67511
107;693.922668;928.168396;295.513214;703.589844;825.460083;268.858917;836.463867;1192.922729;398.161804;747.049011;1167.229858;302.423553;674.880005;817.56543;264.917267
108;692.342163;930.571533;294.55304;700.941528;827.771667;268.498352;837.086731;1194.21228;398.303406;747.513428;1169.283203;302.603424;672.809509;820.12915;264.31604
109;691.460266;932.864258;294.063538;699.281738;830.13031;267.988434;837.594727;1195.174194;398.347717;748.27356;1171.158325;302.532471;671.101257;822.500671;263.00946
110;689.834412;935.024109;293.113068;697.558228;832.39502;266.857086;838.398621;1196.395386;398.294769;748.48468;1173.181274;302.307404;668.73877;825.010315;262.509308
111;688.635132;937.444519;292.801361;695.728394;834.770386;265.717834;838.945313;1197.546997;398.400879;748.850464;1175.132813;302.502686;667.305969;827.455017;261.336395
112;687.346436;939.700378;292.141022;693.976685;837.297424;264.782623;839.186035;1198.676636;398.819427;749.08429;1177.107422;302.694275;665.49469;830.196106;259.810181
113;686.119019;941.985718;291.321838;692.322021;839.506348;263.603943;839.61261;1199.583862;398.787048;749.546143;1178.763062;302.927338;663.575928;832.495361;258.869507
114;685.128174;943.899536;290.677551;690.681763;841.831177;262.423401;840.292236;1200.759399;398.669983;750.359497;1180.332153;302.794098;661.947327;835.033936;257.803131
115;683.931519;946.281982;289.516693;689.025879;844.100342;261.351715;840.881897;1202.021973;398.466187;751.063049;1182.170776;302.56665;659.793945;837.60022;257.275909
116;683.131531;948.120056;288.973785;687.441711;846.03302;260.156799;841.207581;1202.953857;398.407471;751.190796;1183.961792;302.036499;658.692017;839.765808;255.211899
117;682.109375;950.412903;287.919312;686.047302;848.337891;259.027893;841.412598;1203.882935;398.501678;751.563965;1185.78418;302.146057;656.65802;842.012329;254.566467
118;681.303284;952.357117;287.04422;684.673035;850.275513;257.888275;842.125977;1204.871948;398.552887;752.140137;1187.161499;302.062134;655.450012;844.187683;253.069962
119;680.195862;954.57489;285.937592;683.312744;852.375305;256.478973;842.678711;1205.773071;398.627014;752.991882;1188.741699;301.65329;653.615173;846.588501;252.300537
120;679.367615;956.571594;284.63092;681.965515;854.265076;254.966934;843.112549;1206.622314;398.609344;753.661377;1189.968018;301.380402;652.917969;848.738831;250.410522
121;679.06958;958.431396;283.97467;680.524475;856.400391;253.550278;843.549805;1207.441406;398.900055;753.640686;1191.776611;301.122955;652.500549;851.302979;247.879059
122;678.275879;960.340332;282.690918;679.531006;858.370483;252.317123;843.699829;1208.45874;398.94928;754.848022;1192.968018;300.494873;650.959534;852.958313;246.938019
123;677.60553;961.927063;281.638;678.610474;860.104919;250.980972;843.97644;1209.572632;398.817017;755.35083;1194.303101;299.89743;650.098083;854.831299;244.896133
124;676.915405;963.998657;280.31427;677.397156;862.045349;249.191513;844.691711;1210.462524;398.47937;755.512085;1195.683838;300.194733;648.80957;857.228699;243.490738
125;676.54364;965.468018;279.489044;676.40918;863.906189;247.923843;845.166504;1211.185059;398.197418;755.509888;1197.082764;300.906677;647.90863;858.78772;242.04512
126;676.020996;967.182007;277.94101;675.633545;865.454956;246.5979;845.42511;1211.966675;398.078491;755.901855;1198.666748;300.210724;646.901123;861.035522;240.895844
127;675.425903;968.813293;276.89856;674.887451;867.274719;245.0961;845.718079;1212.72644;398.059387;756.47583;1199.997925;299.584839;646.513794;862.95166;238.518311
128;675.312805;970.583496;275.851288;674.207031;868.970154;243.413284;846.532654;1213.389771;397.762299;757.106873;1201.22998;298.949829;646.108582;864.593933;236.550598
129;675.005005;972.027771;274.447174;673.661804;870.533081;241.52005;847.155212;1214.016602;397.474457;757.814941;1202.042114;298.550568;644.771301;866.226379;235.937698
130;674.641418;973.585754;273.316193;672.788757;872.450134;239.807327;847.409973;1214.730469;397.306488;758.465881;1202.978638;298.294495;644.138428;867.767944;234.326141
131;673.879456;975.267395;271.792419;672.089111;873.555908;238.473511;847.514038;1215.492065;397.13916;759.082581;1204.329346;297.860992;643.17572;869.764099;232.99295
132;673.220398;976.508728;270.261169;671.743958;875.43219;236.591385;847.690613;1216.088501;397.08429;759.626587;1205.494873;297.45459;643.08313;871.11853;230.724792
133;673.230591;977.87738;268.716858;671.289551;876.960205;234.818695;847.878662;1216.775635;397.074371;760.436157;1206.088135;296.815826;643.534851;873.027649;227.649368
134;673.149231;979.02887;267.335236;670.946838;878.124634;233.346054;848.391052;1217.28772;397.060364;761.157715;1207.072021;296.559509;643.208252;874.880859;226.117371
135;673.107849;980.193359;265.921082;670.609253;879.547729;231.89212;849.296509;1217.669189;396.867065;761.508301;1207.936646;296.118774;643.293335;876.288452;223.245163
136;672.779724;981.629456;264.517151;670.353149;880.797791;229.387329;849.724426;1218.38916;396.254425;761.223572;1208.981079;295.971771;643.484497;877.790222;220.404419
137;672.439758;982.859924;263.698669;669.954163;882.115967;227.532272;850.489441;1218.793091;395.907043;762.007996;1209.703613;295.768707;643.320679;879.24585;218.501343
138;672.448242;984.12738;261.735352;669.730835;883.275269;226.264084;850.786743;1219.400757;395.599762;762.552551;1210.420776;295.224945;642.165833;880.424805;218.001175
139;672.479065;984.858093;260.544037;669.421204;884.732849;224.479218;850.920227;1219.97998;395.273682;763.258789;1211.024048;294.371552;641.411011;881.364807;217.011932
140;672.403503;985.88208;259.078766;669.297668;885.927124;222.488754;851.001221;1220.489868;395.190399;763.819946;1211.613525;293.827637;641.372253;882.460693;214.947418
141;672.123169;986.817139;257.319427;669.268494;886.73114;221.083084;851.310303;1220.944214;395.027374;764.188843;1212.312622;293.19812;640.454895;883.307373;214.498581
142;672.013062;987.939392;255.8974;668.617737;887.83728;219.109253;851.418518;1221.385864;395.055176;764.654785;1213.055176;292.430573;640.640198;884.634949;212.080673
143;671.993042;988.621948;254.540512;668.7771;889.143799;216.945038;852.121033;1221.629639;394.725342;765.015015;1213.734741;292.037323;640.511536;885.809875;209.673447
144;671.931824;989.549866;252.485626;668.631531;889.993286;215.317703;852.517883;1221.925171;394.390442;765.266663;1214.425781;291.661469;640.262207;886.787231;208.009048
145;671.999817;990.646362;251.108871;668.279602;890.737793;214.079041;853.137695;1222.144287;394.063873;766.249084;1214.856812;291.126312;639.887817;887.617554;206.879028
146;671.99292;991.641846;249.576508;668.103882;891.441406;212.617584;853.37677;1222.425049;393.75592;767.10437;1214.870605;290.786957;639.728455;888.584778;205.379517
147;672.227783;992.298157;248.248505;668.040588;892.587341;210.359863;853.576355;1222.709595;393.415039;767.361267;1215.519531;290.049072;639.207642;889.569519;203.631683
148;672.200806;993.199951;246.904053;667.976318;893.604065;208.895401;853.681885;1223.071533;393.156677;767.919495;1215.803467;289.27652;639.516724;890.568481;201.306229
149;672.267822;994.052368;245.590942;667.828735;894.483521;207.226746;853.794373;1223.364502;392.857086;768.313354;1216.103149;288.829926;639.731812;891.442871;199.563126
150;672.442871;994.61499;244.645966;667.784363;895.098694;205.50032;853.971924;1223.575928;392.500183;768.488098;1216.370239;288.755219;639.556091;892.282104;197.644562
151;672.252014;994.94281;242.882751;667.715393;895.827148;204.036575;854.181091;1223.726685;392.183014;768.631592;1216.956421;288.347931;639.023071;893.064697;196.582504
152;672.167664;995.460999;241.556564;667.599915;896.546936;202.415649;854.420105;1223.893799;391.91452;769.133789;1217.403564;287.763458;639.271301;893.812195;194.868896
153;672.265686;996.383606;240.414764;667.361633;897.163757;200.676254;854.541748;1224.130493;391.459808;769.6297;1217.72583;287.091187;639.15033;894.627197;193.128265
154;672.782043;996.882324;239.231857;667.738342;897.970581;199.025848;855.138184;1224.105103;390.944519;770.060303;1217.94397;286.342468;639.021057;895.534668;191.793411
155;672.715637;997.372986;237.865997;667.70575;898.641785;197.852325;855.105652;1224.298828;390.579529;770.659607;1218.0354;285.384064;639.018799;896.070679;190.246979
156;672.475342;997.782166;236.851486;667.45282;899.305908;196.585144;855.130981;1224.455078;390.501282;770.711121;1218.411499;284.677582;638.931091;896.662537;188.934235
157;672.659485;998.382263;235.885681;667.444702;899.811584;195.209747;855.248779;1224.679443;390.296539;770.928711;1218.730957;284.295441;638.858215;897.246887;187.844482
158;672.836731;998.925293;234.571655;667.463013;900.206116;193.807632;855.236694;1224.954956;390.020966;771.147949;1218.962769;284.039581;638.754944;897.928711;186.531647
159;673.085693;999.070435;233.672073;667.797302;900.763794;192.379547;855.483154;1225.10791;389.649109;771.962524;1219.123535;283.352753;638.476013;898.378723;185.499313
160;673.115173;999.430725;232.909149;667.999268;901.324341;191.359116;855.842712;1225.374878;389.169708;772.409241;1219.253296;282.895203;639.074158;898.947693;183.69754
161;672.89801;1000.16864;231.477966;667.529358;901.90918;189.9617;855.628662;1225.820679;388.615082;772.930298;1219.619751;282.18866;639.563965;899.540222;182.349274
162;672.992615;1000.443115;230.297577;667.767334;902.371521;188.657944;855.915344;1226.031982;388.157623;773.46875;1219.646851;281.645111;639.917603;900.207642;180.920319
163;673.348083;1000.776062;229.471725;668.351074;902.775146;187.828278;856.376282;1226.054565;387.575745;773.659119;1220.004883;281.033447;640.013123;900.537231;179.909653
164;673.870911;1001.111206;228.384674;668.422607;903.174683;186.915665;856.545532;1226.126709;387.353699;773.718079;1220.379761;280.436066;640.252136;900.852173;178.514908
165;673.810303;1001.519897;227.590073;668.261047;903.676575;185.785934;856.499634;1226.241089;387.048645;773.683533;1220.534424;279.925842;641.04071;901.459656;176.776337
166;673.916138;1001.97113;226.469772;668.354797;904.102966;184.622726;856.295044;1226.458618;386.753326;773.91095;1220.564697;279.64978;641.771912;902.012146;174.882263
167;673.954102;1002.088501;225.002121;668.59082;904.506653;183.338211;856.201599;1226.631714;386.532837;773.952393;1220.604736;279.375061;642.493225;902.499023;173.406479
168;674.366211;1002.206055;224.169189;668.955383;904.448792;182.492706;856.326111;1226.787476;386.463684;774.490601;1220.671875;278.845886;641.841492;902.397705;173.514435
169;674.463867;1002.647156;223.233093;669.245605;904.5578;181.693771;856.391052;1226.909424;386.267914;774.901245;1220.791382;278.388702;643.002136;903.157776;171.111115
170;675.072815;1003.057739;221.996185;669.500793;904.797974;180.83931;856.298401;1227.030884;385.988129;775.079956;1220.89856;278.05838;646.178223;905.616638;166.597061
171;675.783508;1003.370117;220.867004;669.656616;905.081482;179.617508;856.376465;1227.153687;385.803558;775.525696;1220.852417;277.22464;647.535889;906.888977;164.520523
172;676.121765;1003.494141;220.030853;669.839661;905.506409;178.680511;856.646179;1227.285645;385.445282;775.928284;1221.046143;276.250702;644.291748;904.474487;167.754715
173;676.492859;1003.404541;219.213272;670.049194;905.740356;177.647369;856.913452;1227.332886;385.126007;776.015625;1221.302734;275.662994;642.903137;903.561035;168.815582
174;676.65741;1003.483521;218.547958;670.151794;905.973511;176.754608;857.121643;1227.472778;384.754974;776.555908;1221.146362;275.100372;643.156616;903.791565;167.944534
175;677.012085;1003.616699;217.575516;670.690369;905.726257;175.879578;857.303772;1227.535156;384.513519;776.789246;1221.181152;274.731628;642.944885;903.901672;167.594208
