Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
44;788.432373;820.81427;168.101089;826.970032;1042.704956;215.971481;893.668335;1027.057129;318.046631;786.862671;721.736389;149.234055;763.068542;708.323242;144.315308
45;787.406677;824.1026;170.125641;827.004517;1045.675171;216.536545;893.466431;1028.671997;318.33905;785.433716;724.231445;152.135788;761.549255;711.035278;147.534622
46;786.035767;827.393799;172.076508;827.109192;1048.758545;217.040741;893.757446;1030.38623;318.538818;784.44928;727.153992;154.25499;760.563599;713.783813;149.506958
47;784.9021;830.078918;173.971909;827.205811;1051.751221;217.635895;893.931519;1032.117432;318.56955;782.980957;730.146729;155.987289;758.997803;716.964233;151.920166
48;783.715881;832.925903;176.323792;826.993652;1054.59021;218.745636;894.068298;1033.909668;318.856842;781.570435;733.209961;158.189392;757.822388;720.047607;154.204559
49;782.668579;836.107422;178.232574;827.034851;1057.529907;219.795349;893.958984;1035.644165;319.848328;780.490295;736.123901;160.272507;756.150513;722.875854;156.607819
50;781.530029;839.302612;180.149323;827.565491;1060.58606;220.166672;893.954224;1037.233521;320.487701;779.024414;739.218933;162.447388;754.78241;725.943848;158.940506
51;780.339233;842.340393;182.037491;827.276062;1063.55957;221.080856;893.980408;1039.071289;321.030365;777.599548;742.61731;164.492249;753.617004;728.843323;160.434982
52;779.109253;845.170044;183.933487;827.263855;1066.272217;222.203674;893.794128;1040.512817;321.496216;776.119629;745.278809;166.34314;751.993286;732.00531;162.381454
53;777.807312;848.320923;185.838013;827.587341;1069.143433;223.3228;893.600647;1042.301514;322.111908;774.35376;748.048279;168.327408;750.667847;735.337952;164.300842
54;776.562012;851.753601;187.491852;828.051086;1071.935913;224.019867;893.534912;1043.648438;322.641296;773.023743;751.333984;169.70697;749.128845;738.54834;166.040833
55;775.518616;854.852661;189.259201;828.075745;1074.73938;225.080658;893.759827;1045.468262;323.322601;771.050842;754.644226;172.018433;747.505737;741.989929;167.649033
56;774.234375;857.579834;190.52269;828.024902;1077.885254;225.861557;893.966309;1047.127563;323.873688;768.9552;757.487549;172.896683;745.374023;744.927551;169.602417
57;772.617554;860.718323;192.249954;828.239807;1080.625732;226.742676;894.4328;1049.176636;323.85025;767.302734;760.589539;174.496216;743.648499;747.96051;171.015228
58;771.51593;864.071106;193.646652;828.522766;1083.052979;227.616165;894.23407;1050.70459;324.537048;765.733948;763.650391;176.5634;741.873657;751.421326;172.71785
59;769.912231;867.464844;195.097488;828.274231;1086.04126;228.750946;893.578857;1052.361572;325.490265;764.295837;767.033875;177.895294;739.99231;754.446472;174.203308
60;768.794678;870.185242;196.255463;828.568665;1088.904297;229.45224;893.222534;1053.870361;326.33252;762.060791;769.805054;179.392044;738.348694;757.424316;175.682205
61;767.316895;873.062744;197.647064;828.932434;1091.248047;230.292694;893.537415;1055.769653;327.295868;760.502808;772.55603;180.547302;736.009583;760.837708;177.205261
62;765.715576;876.322571;199.26915;828.924072;1093.914917;231.756882;893.935303;1057.305298;327.709106;758.46698;776.109985;181.733963;733.566162;764.105774;178.483734
63;763.898926;879.269531;200.995148;829.803711;1096.516479;232.039398;894.247559;1059.010132;328.266663;756.311768;779.528992;182.579163;731.945068;767.560425;179.492935
64;762.403625;882.095276;202.47467;829.968933;1099.136475;233.155228;894.399292;1060.534912;328.827972;754.427551;782.330933;183.756729;730.119934;770.522827;180.244415
65;761.279663;885.162415;203.053635;829.902283;1101.507324;234.191208;894.485352;1061.939209;329.315125;752.931946;785.237244;184.589844;727.901611;773.737305;181.365906
66;759.978455;888.50293;203.678421;830.244629;1104.038208;234.843552;895.191528;1063.934448;329.170654;750.937744;788.558472;185.742294;725.554871;776.678223;182.741669
67;758.218506;891.588013;204.920761;830.570923;1106.518188;235.833862;895.194641;1065.060547;330.134369;748.804932;791.779297;186.891235;724.111877;779.861084;183.132217
68;756.893494;894.240479;205.842651;830.956848;1108.773804;236.91629;894.993958;1067.56665;330.16333;746.768616;794.533447;187.687576;722.068604;783.206177;183.86409
69;755.228333;897.3255;206.610229;831.425415;1111.173462;237.619308;895.953552;1068.230469;330.312378;745.03009;797.634399;188.411789;719.677368;786.109802;184.919769
70;753.827026;900.096497;207.210541;831.868408;1113.715088;238.454468;895.860901;1069.564209;331.208984;743.23407;800.632385;189.176193;717.759766;789.389282;185.816406
71;752.254517;902.743286;208.2733;832.385681;1115.806274;238.84433;895.990967;1070.914063;331.927429;741.155823;803.79187;188.970413;716.313171;793.018188;185.521637
72;750.788147;905.879089;209.212097;832.859863;1117.875854;239.308807;896.498352;1072.215454;332.221405;738.81958;806.486938;190.178482;714.671082;796.057495;185.857742
73;749.315002;909.157959;210.322296;833.112915;1120.409058;240.663315;897.152649;1073.535278;332.501038;737.077454;809.699585;190.715103;712.001282;798.859985;187.172852
74;747.707458;911.953552;210.472427;833.319885;1122.488281;241.428696;897.362793;1074.662109;333.118256;734.696594;812.837463;191.155792;710.190308;802.164307;187.158966
75;746.683228;914.492615;210.829987;834.398438;1124.506714;241.608139;897.23053;1075.814453;333.73468;733.019592;815.311707;191.514664;708.446228;805.116028;187.610291
76;745.206909;917.264954;211.39415;834.969055;1126.435913;241.904099;897.458313;1077.194092;334.473267;731.320435;818.32135;192.276566;706.088318;807.913818;188.503784
77;743.835205;920.253296;212.604172;834.649963;1128.625244;242.925644;897.716431;1078.460815;334.884338;729.314575;821.334473;192.897507;704.131165;811.022766;189.086151
78;742.556274;922.998169;212.387527;835.136536;1130.727539;243.544968;898.010864;1079.556152;335.107117;727.668823;823.907043;192.624008;702.257751;814.167786;189.147614
79;741.54248;925.450317;212.360336;836.123291;1132.422241;243.898758;898.185669;1080.726318;335.337341;725.547607;826.782532;193.184982;700.365662;816.766846;189.223175
80;740.204468;927.986206;212.865417;836.587463;1134.099976;244.749542;898.444214;1081.644165;335.661896;723.536804;829.795044;193.137665;698.650391;819.727112;189.332397
81;738.870117;930.756287;213.799408;837.303894;1135.894287;245.18248;898.765869;1082.544312;336.012848;721.658691;832.323975;193.22905;697.924744;822.871338;188.266098
82;737.873779;933.22644;213.366287;837.908142;1137.598022;245.481888;899.148621;1083.713867;336.426605;719.979492;835.36554;193.686752;697.217102;825.793396;187.971878
83;736.789246;935.683167;213.388336;838.239319;1139.220947;245.970078;899.548462;1084.849121;336.767242;718.054993;837.492798;193.75444;694.375793;828.63446;188.237366
84;735.566528;938.159485;213.55368;838.546875;1140.514648;246.527145;900.00946;1085.605713;337.021454;716.28418;840.321228;193.259277;692.727661;831.090881;188.174942
85;734.252563;940.601257;213.806396;839.078796;1142.150146;247.076782;900.213318;1086.46106;337.221497;714.654114;842.938354;192.95694;691.236206;833.801453;187.658096
86;733.41272;942.753235;213.418182;839.674133;1143.661377;247.482147;900.233093;1087.494751;337.587952;712.946106;845.00946;193.347137;689.116821;836.815186;188.237656
87;732.380737;945.23407;213.417114;840.024841;1145.016724;247.837616;900.419128;1088.392578;337.932037;710.927917;847.899719;193.106003;686.997437;839.30188;188.617233
88;731.451477;947.365662;213.998581;840.401123;1146.260498;248.239731;900.752686;1089.191772;337.667877;710.513855;849.940186;192.13205;684.380615;841.790039;189.186798
89;730.507385;949.57782;213.28624;841.520325;1147.294312;248.254303;901.186462;1089.805664;337.875305;708.298767;852.716492;192.050156;683.577454;844.354858;188.521225
90;729.848633;951.668091;213.272415;842.337952;1148.746582;248.28772;901.619324;1090.772461;337.85556;706.678711;854.618225;192.199936;682.378906;847.010376;187.794037
91;728.803589;953.695984;213.568359;842.475281;1150.196655;248.688522;901.968933;1091.737061;337.9245;705.502808;857.068359;192.4599;681.038452;849.143616;187.284882
92;727.643372;955.786499;213.19519;842.420837;1151.092163;249.135239;902.171448;1092.398438;338.129761;703.579529;859.122925;191.956314;679.087952;851.511841;187.23085
93;726.872559;957.711243;212.751968;842.875061;1152.132324;249.506744;902.345337;1092.861328;338.253448;702.333252;861.73114;190.978348;678.121399;853.834778;186.811661
94;726.279175;959.752258;212.463287;843.533691;1153.390747;249.792633;902.578552;1093.526611;338.384674;701.130371;863.466309;190.560944;676.858398;856.032837;186.311462
95;725.483521;961.363953;212.286301;844.132385;1154.343506;249.819275;902.86438;1094.348145;338.449493;699.997559;865.820496;190.374512;675.615662;858.37616;185.779785
96;724.789856;963.311951;212.000397;844.415466;1155.325073;250.134689;903.18927;1095.113403;338.618469;699.189453;867.215576;190.333588;674.20105;860.382141;185.50415
97;724.271729;965.24292;211.459229;844.752625;1156.346558;250.430893;903.518311;1095.803589;338.770996;697.855896;869.703613;189.905609;673.064087;862.305969;185.136597
98;723.573547;966.971191;211.445404;845.145752;1157.378418;250.62439;903.789917;1096.399414;338.997162;696.806885;871.066833;189.748734;671.913879;864.148254;185.078598
99;722.7323;968.586609;211.240219;845.666931;1158.344849;250.533798;903.955017;1096.984253;339.054016;695.73114;872.942139;189.692841;671.176453;866.081543;184.713974
100;721.753479;970.127869;211.274551;846.093933;1159.174805;250.398666;904.260437;1097.639038;338.925812;694.608276;874.857666;188.348999;670.378784;867.878601;183.989777
101;721.415527;971.612671;210.767746;846.254578;1160.175903;250.518799;904.416748;1098.187378;338.938446;694.381714;876.131287;188.019516;668.98114;869.869629;183.785583
102;721.134521;973.039795;209.973663;846.716003;1160.972656;250.392609;904.457092;1098.759277;339.254364;693.704956;877.871033;187.809723;668.664795;871.23291;183.012238
103;720.508667;974.349243;209.760956;847.08252;1161.672974;250.319397;904.646362;1099.410645;339.572968;692.948669;879.282227;187.042435;668.390137;872.889709;181.942642
104;719.912781;975.636597;209.526642;847.631775;1162.434082;250.094437;904.969177;1099.842773;339.649597;692.398315;880.713013;185.980591;667.092346;874.546204;181.681824
105;719.456299;977.026184;208.776001;848.2276;1163.204712;249.833878;905.279297;1100.235718;339.66748;691.52594;882.19043;185.826553;666.228088;875.834351;181.429565
106;719.074829;978.297363;208.113815;848.749939;1163.84021;249.7034;905.571289;1100.712158;339.595795;690.763489;883.625122;185.382935;665.383606;877.403992;180.992264
107;718.582764;979.259338;207.959854;849.016113;1164.460205;249.639648;905.714111;1101.24585;339.495667;690.161194;884.892151;184.056046;665.368774;878.566406;179.722488
108;717.995239;980.244019;207.828217;849.172485;1165.07959;249.610123;905.838928;1101.830933;339.523773;689.679016;885.709717;183.754669;664.928711;879.979858;178.873077
109;717.755554;981.429382;207.234451;849.509644;1165.470459;249.519485;905.899048;1102.40979;339.625885;689.060181;886.987122;183.48085;664.881042;881.196655;178.184341
110;717.370361;982.329041;206.761703;849.831116;1165.845459;249.581039;906.192566;1102.853638;339.428284;688.245483;888.470276;182.763901;663.870422;882.407532;177.743698
111;717.256592;983.321655;205.815872;850.021179;1166.13269;249.437683;906.347473;1103.227295;339.264923;687.795288;889.244751;181.672211;663.356567;883.52533;176.963242
112;717.046082;984.270996;205.307083;850.30249;1166.532837;249.26947;906.435059;1103.482422;339.136414;687.847046;889.896729;180.910782;662.171936;884.822083;176.861557
113;716.845154;985.093567;205.083099;850.579407;1166.914307;249.301102;906.584412;1103.827637;339.107635;687.139771;891.119812;180.416748;662.776489;885.71051;175.480331
114;716.441284;986.091919;204.439255;850.740784;1167.357544;249.161194;906.775513;1104.033447;338.954468;686.781372;892.044495;179.511215;663.647339;887.079529;172.857071
115;716.285034;986.873108;203.674118;850.966858;1167.674561;248.910629;906.911743;1104.297119;338.810455;686.238403;892.521973;178.903534;664.893005;889.152161;170.368439
116;716.118225;987.429077;202.968628;851.107178;1168.00708;248.759705;906.99353;1104.589966;338.628815;685.920776;893.123901;178.520569;664.924377;890.647705;169.066391
117;715.647522;988.05072;202.464752;851.27533;1168.166992;248.472839;907.202637;1104.886475;338.358734;685.647583;893.828064;177.96553;663.259155;891.440613;169.244247
118;716.272278;987.573669;201.774414;851.211304;1168.402832;248.278625;907.357361;1105.209595;338.082764;685.320435;894.516968;177.202484;661.651672;891.123657;170.07988
119;714.891846;990.345886;200.270264;851.305847;1168.532349;248.008987;907.555481;1105.4646;337.905182;684.538635;895.916931;176.514374;661.188416;891.258545;169.448181
120;715.267395;990.3797;199.630554;851.477722;1168.660522;247.745834;907.715942;1105.640503;337.684235;683.953064;896.263916;175.59079;661.548889;892.138062;168.110184
121;715.34613;990.466248;199.225754;851.654907;1168.78186;247.456955;907.850952;1105.904297;337.473358;683.702026;896.566956;174.95369;661.600769;892.985657;167.108353
122;715.125977;990.823975;198.586884;851.977173;1168.971436;246.917358;907.890381;1106.1521;337.419373;683.812439;897.063904;174.397766;661.387695;893.683655;166.48732
123;715.149048;991.190857;197.875946;852.118835;1169.161255;246.341019;907.917786;1106.385742;337.439087;683.230713;897.514038;174.094971;661.152283;894.234192;165.602982
124;715.142273;991.670471;197.156387;852.232849;1169.222656;246.101074;907.942322;1106.54248;337.39386;683.224731;897.304321;173.092606;660.610718;894.983826;164.51239
125;714.980774;992.045044;196.608093;852.207703;1169.232178;246.016174;908.129089;1106.689087;337.046631;683.030396;897.810791;172.261765;659.619812;895.495117;164.470825
126;714.899963;992.372192;196.190048;852.142944;1169.410278;245.898941;908.248047;1106.868774;336.829468;682.800964;898.420898;171.622787;658.260193;895.24762;165.008377
127;715.080566;992.649536;195.570587;852.220276;1169.492065;245.864609;908.250854;1107.026123;336.71875;682.601318;899.015808;171.045425;657.477295;894.742432;165.618378
128;715.11853;992.853943;194.999939;852.243042;1169.433838;245.722672;908.240479;1107.150635;336.654327;682.342651;899.305481;170.603943;657.911316;895.065002;164.699036
129;714.892151;993.103882;194.364655;852.317993;1169.441162;245.555099;908.267944;1107.203613;336.483124;682.047729;899.57959;170.140366;658.994019;895.85968;162.913071
130;714.880188;993.264709;193.42041;852.350708;1169.370117;245.39888;908.290466;1107.301147;336.324768;681.678223;900.08606;169.290359;659.794006;896.805176;161.112427
131;715.185242;993.390625;192.470993;852.375366;1169.283447;245.287048;908.302063;1107.342285;336.192291;681.38208;900.506714;168.350616;659.48407;897.101379;160.375214
132;715.191162;993.416077;191.84166;852.400757;1169.199951;245.11882;908.24939;1107.466064;336.116425;681.494141;900.750549;167.455582;659.177612;897.339172;159.912781
133;715.100891;993.473572;191.442535;852.633179;1169.01062;244.697815;908.298767;1107.521973;335.996521;681.827454;900.889526;166.508423;659.170959;897.316223;159.484741
134;715.166138;993.534546;190.842636;852.80542;1169.005615;244.247787;908.27124;1107.556396;335.770142;681.983948;900.98938;165.849289;657.79657;896.82373;160.359894
135;715.070557;993.570679;190.522415;852.842896;1169.006714;243.978012;908.367126;1107.574097;335.443909;681.905701;901.053955;165.429352;656.984131;896.657043;160.346909
136;715.138245;993.69043;190.174622;852.602234;1168.998535;243.817749;908.442139;1107.586548;335.220154;681.741455;901.056763;164.970657;656.892273;896.823914;159.680634
137;714.85022;993.681702;189.893539;852.520325;1169.054443;243.524353;908.438049;1107.695435;335.063721;681.314758;901.268372;164.332275;659.506104;898.240356;156.691269
138;714.62323;993.95929;189.29332;852.488953;1169.032837;243.239273;908.930542;1107.609863;334.514221;680.842224;901.443481;163.639496;661.439148;899.392883;153.651779
139;714.780701;994.171021;188.259918;852.500244;1168.975952;242.927841;908.652161;1107.671875;334.397156;680.743164;901.559021;163.21463;661.867554;899.836243;152.406876
140;714.848206;994.307983;187.343842;852.471924;1168.934326;242.474442;908.515869;1107.82312;334.323395;680.723083;901.603455;162.811279;661.501892;899.739197;152.445374
141;714.985168;993.984741;186.75766;852.568054;1168.84021;242.154404;908.575439;1107.854248;334.087433;680.955688;901.660156;162.37854;661.135437;899.611938;152.226425
142;715.16449;993.817078;186.491928;852.486816;1168.816772;241.966705;908.600281;1107.799194;333.807098;681.354431;901.732788;161.445435;660.090942;898.919922;152.31543
143;715.265808;993.748291;186.119781;852.570068;1168.738159;241.838303;908.590698;1107.820435;333.588806;681.502014;901.709106;160.89032;657.715637;897.807983;154.030304
