Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
15;923.626343;811.093384;89.075272;1035.262573;933.71167;465.183228;786.114868;776.720154;78.59259;879.997864;718.649292;59.895702;1053.821777;977.612427;290.920319
16;922.910522;810.644287;89.592834;1034.945313;933.729431;464.982666;784.832031;776.374756;79.982994;879.846863;717.875366;60.735039;1053.571167;977.464294;290.627655
17;922.380066;810.088928;89.653877;1034.709961;933.7771;464.816101;784.421021;775.737244;80.372864;879.574768;717.176636;61.711243;1053.210938;977.317566;290.499908
18;921.725891;809.52832;89.954903;1034.510742;933.695313;464.660278;783.847595;774.957458;81.052811;879.232605;716.124329;62.7001;1052.948486;977.124939;290.457581
19;920.636414;808.959717;90.338333;1034.379272;933.59668;464.353424;783.046509;774.326233;82.019051;878.888245;715.133423;63.556744;1052.60498;976.88623;290.301147
20;919.783569;808.47229;90.640587;1034.187622;933.514709;464.253387;782.170044;773.655334;83.086227;878.963867;714.367737;64.340019;1052.460693;976.614868;290.101593
21;919.17572;807.90564;90.889435;1033.967041;933.445984;464.138458;780.981689;773.263123;83.892029;878.559265;713.445435;64.972885;1052.406494;976.421326;289.840118
22;918.221619;807.06543;91.540733;1033.974365;933.385681;463.952515;780.316406;772.81665;84.665329;878.251648;712.389038;65.893661;1052.359375;976.113342;289.579132
23;917.409546;806.32135;92.249756;1033.826538;933.237305;463.532471;779.771851;772.069519;85.206665;877.775818;711.44873;66.670952;1052.489746;975.688354;289.210693
24;916.521729;805.525574;93.117859;1033.595947;933.202271;463.197998;779.069092;771.250671;85.599251;877.324463;710.55481;67.450607;1051.949585;975.678162;288.763
25;915.840393;804.88324;93.646545;1033.284302;933.15802;462.888733;777.930847;770.58905;86.836899;876.885071;709.511169;68.223351;1051.520386;975.465393;288.433563
26;915.310181;804.331482;93.896217;1033.019653;933.112976;462.502472;776.915649;769.911865;88.103233;876.403564;708.401184;69.125015;1051.161011;975.162781;288.128052
27;914.588989;803.49646;94.364182;1032.809082;933.097717;462.120361;776.740112;769.356384;89.144905;875.940125;707.368103;70.32608;1050.811768;974.948364;287.969543
28;913.469849;802.466919;94.971985;1032.597046;932.930969;461.815552;776.138306;768.808289;89.864922;875.461731;706.333679;71.498924;1050.283569;974.647644;287.743439
29;912.605225;801.848511;95.470314;1032.263306;932.848022;461.544617;774.674683;767.996704;90.495468;874.895569;705.333313;72.907112;1049.777344;974.35321;287.468842
30;912.067444;801.219849;95.832603;1032.006348;932.790344;461.366425;774.165588;766.700439;91.779686;874.58783;704.049377;74.687576;1049.439819;974.023804;287.234161
31;911.095398;800.303101;96.473015;1031.942017;932.657776;461.118988;773.692444;765.704834;92.726028;874.505493;702.8078;76.090332;1049.057617;973.72168;287.032928
32;910.080261;799.299255;97.236244;1031.853638;932.648438;461.006775;772.801819;765.126465;93.536179;874.352478;701.939331;76.723259;1048.836548;973.506104;286.785797
33;909.12561;798.423462;97.820992;1031.532715;932.502502;460.867096;771.864502;763.890991;94.126579;874.230103;701.160156;77.290657;1048.693604;973.14325;286.358704
34;908.603333;797.775818;98.149124;1031.14624;932.443359;460.609039;771.512268;762.378418;94.968239;874.061096;700.265137;77.931168;1048.432129;972.803101;285.810364
35;907.956482;796.962524;98.489845;1030.7948;932.287354;460.342224;770.853943;761.354553;96.130867;874.29895;698.984863;79.195168;1048.018677;972.483887;285.198639
36;906.872681;795.974792;99.00589;1030.400757;932.132996;460.128204;770.074158;760.170898;97.225121;874.475708;697.790833;80.51561;1047.604858;972.178589;284.724579
37;905.966431;795.089355;99.41127;1029.95813;931.951843;459.8974;769.408203;758.534973;98.134453;874.406555;696.694031;80.851364;1047.17981;971.748413;284.528931
38;905.424805;794.216675;99.912102;1029.454102;931.884766;459.505707;769.069275;757.476074;99.119324;874.737183;695.406982;82.074654;1046.712036;971.375488;284.336182
39;904.679932;793.072083;100.690804;1029.276611;931.733826;459.130737;768.382813;756.093018;100.268539;874.815125;694.256958;83.1213;1046.160278;971.132874;284.228577
40;903.953735;792.117615;101.343239;1029.19397;931.591919;458.906708;768.252869;754.429382;101.427559;874.971375;692.892944;84.352455;1045.625854;970.862488;284.043671
41;903.158203;791.141296;101.876915;1029.430054;931.412109;458.475525;767.764709;753.13916;101.901405;874.939331;691.274475;85.934692;1045.332031;970.526184;283.824036
42;902.590149;790.278076;102.144699;1029.495728;931.322144;458.078369;767.273743;751.128479;103.096199;875.064148;689.735535;86.759544;1045.121582;970.25946;283.587067
43;902.100952;789.502136;102.560684;1029.238159;931.275696;457.779449;766.58429;749.985474;103.928879;875.58606;688.609314;87.359428;1044.526855;969.962952;283.054382
44;901.264771;788.525696;103.146553;1028.747925;931.109924;457.451813;766.409607;748.735962;104.276611;875.860107;687.785583;87.743057;1044.007568;969.596924;282.609802
45;900.415222;787.39563;103.567627;1028.230591;931.026184;457.205292;765.639832;747.440369;105.936905;876.090271;686.575195;88.725067;1043.63147;969.238342;282.361603
46;899.65332;786.237122;104.386223;1027.612915;930.887268;456.977448;764.858826;746.009033;107.690979;875.982056;684.57196;90.108421;1043.037842;968.87915;282.272034
47;899.026001;785.367249;104.951225;1027.087158;930.86554;456.893585;764.483215;744.667358;108.154953;875.978455;683.459412;90.974434;1042.392212;968.354553;281.98587
48;898.551575;784.547791;105.400253;1026.529419;930.721069;456.679077;764.152222;743.587402;108.548538;876.088989;682.400269;92.227882;1041.930786;967.919373;281.72879
49;897.813538;783.396484;105.933304;1026.165649;930.557739;456.579254;763.705139;742.511719;109.294907;876.057739;681.32074;93.506363;1041.921997;967.569031;281.144135
50;896.88916;782.438293;106.393105;1025.604614;930.349182;456.550476;763.192932;740.813354;110.648956;876.60968;680.366821;93.75386;1041.513428;967.412598;280.462738
51;896.391968;781.673828;106.680458;1024.881714;930.193298;456.467987;762.733459;739.250488;111.23101;876.435547;679.423218;94.305832;1040.938965;967.192139;280.086761
52;895.944885;780.683472;107.606606;1024.432617;930.092834;455.891876;762.395203;738.462769;111.7621;876.109192;677.87738;95.641251;1040.358765;966.893066;279.713043
53;895.085327;779.551575;108.434578;1024.232056;930.056396;455.340332;762.106018;736.933899;112.373077;876.314026;676.717529;96.569321;1039.323608;966.832153;279.712189
54;894.243896;778.519836;109.077026;1024.161987;930.016907;454.966309;761.377502;735.476929;113.120903;876.37207;675.844238;97.14473;1038.44458;966.516113;279.729248
55;893.633606;777.696106;109.306129;1023.822815;929.884216;454.56723;760.8078;734.144531;113.626259;876.147278;675.008911;97.694458;1037.820068;966.146851;279.471375
56;893.351807;777.047424;109.563873;1023.353394;929.768494;454.301788;759.976868;732.970764;114.090706;875.619202;674.158081;98.229279;1037.331177;965.742798;279.010101
57;893.028076;776.139893;109.970947;1022.918823;929.701843;453.920929;759.785583;731.466675;114.317841;875.353699;672.851379;99.373253;1036.862915;965.419189;278.549316
58;892.258667;775.098877;110.529091;1022.600891;929.515442;453.77179;759.423584;730.493286;114.693092;875.132629;671.56665;100.180893;1036.291138;965.127991;278.167908
59;891.456177;774.161316;111.465034;1022.121521;929.373474;453.570099;759.07251;729.081055;115.383369;874.959412;670.927185;100.590668;1035.752563;964.77063;278.095581
60;890.521729;773.300415;112.282982;1021.517822;929.249146;453.316833;757.803345;727.933899;116.339378;874.855896;670.356079;101.082954;1035.052002;964.387085;277.926697
61;890.009827;772.732056;112.581352;1020.709045;929.1427;452.983185;757.16571;727.096985;116.876938;874.792725;669.195862;102.12294;1034.411377;963.940125;277.731995
62;889.577148;771.834839;112.866745;1020.190125;929.142395;452.529114;757.169617;726.020996;117.254631;874.283325;668.052612;102.958649;1034.013916;963.689331;277.476166
63;888.749573;771.025818;113.33683;1019.665955;929.02832;452.124786;756.787537;724.816162;117.457039;874.164551;667.054443;103.735817;1033.914551;963.394348;276.726105
64;887.526184;770.464722;114.011436;1019.295166;928.98584;452.077179;755.844055;724.01825;117.865067;874.137207;666.446777;104.539215;1033.544434;963.112366;276.027863
65;886.927124;769.974731;114.286171;1018.945862;928.815918;452.095459;755.145447;723.296631;118.807877;874.054016;665.758545;105.521133;1032.941528;962.786072;275.772949
66;886.932251;769.161255;114.334778;1018.592529;928.744202;452.1521;754.474548;722.477234;119.567917;873.630188;664.530579;106.598221;1031.525391;962.707703;275.790283
67;886.514465;768.252686;114.583733;1018.055969;928.478516;451.883789;754.017029;721.225037;120.064392;873.416199;663.589417;107.376442;1030.628784;962.453796;275.663818
68;885.012756;767.36554;116.070793;1017.414368;928.207458;451.439056;753.771545;720.237793;120.165215;873.222412;663.180176;108.168213;1030.072144;962.122986;275.535278
69;883.894958;766.798218;116.812675;1016.733826;928.054932;451.075897;752.924927;719.740295;120.540039;872.971313;662.743164;108.779106;1029.449219;961.767212;275.015259
70;883.25885;766.105896;116.989243;1016.326172;928.001831;450.713196;751.741943;719.527283;121.115318;872.407837;662.041199;109.497589;1028.845825;961.464783;274.52063
71;883.201294;765.339539;116.784119;1016.011719;927.921021;450.370453;751.092041;718.720703;121.287186;871.732727;660.914978;110.87912;1028.451538;961.190796;274.133026
72;883.027405;764.530151;116.721359;1015.818604;927.867126;450.088501;751.090454;717.443665;121.755249;871.071289;660.118103;111.909065;1027.973022;960.843201;273.939209
73;882.27478;763.707336;116.692383;1015.498474;927.716248;449.626495;750.768555;716.644958;121.839844;870.587219;659.541138;112.578941;1027.265381;960.585449;273.894592
74;881.27533;763.13385;117.44767;1014.878235;927.586731;449.330231;749.747925;716.23999;122.708878;870.313904;659.038269;113.062851;1026.511963;960.18103;273.650146
75;880.264954;762.594421;117.905441;1014.110901;927.491333;449.173462;749.060242;715.556152;123.334763;869.941284;658.544617;113.410614;1026.049927;959.921936;273.433258
76;879.876709;761.858093;118.596642;1013.443481;927.395508;448.993408;748.091736;715.022705;123.818451;869.498718;657.931763;113.835197;;;
77;879.318359;761.092102;118.959427;1012.855713;927.277405;448.795135;747.72406;714.179077;124.277313;868.817017;656.808594;114.725037;;;
78;878.61615;760.713867;118.771202;1012.206482;927.139404;448.631195;746.882935;713.482483;124.89872;868.274109;655.913025;115.70829;1024.201904;959.231201;272.179688
79;877.863403;760.003235;119.249168;1011.737;926.968994;448.46933;746.262024;712.860657;125.178429;867.940369;655.35791;116.127617;1023.437744;959.041931;272.07605
80;877.054688;759.25769;119.740929;1011.419189;926.814087;448.22757;745.788025;712.303284;125.180275;867.653381;654.986633;116.303848;1022.753845;958.640442;271.857574
81;876.233521;758.738708;120.130569;1011.021362;926.803711;447.844452;745.713806;711.78064;126.062317;867.281677;654.520508;116.500443;1022.129333;958.398926;271.462158
82;875.644226;758.198547;120.392784;1010.747314;926.691345;447.500214;744.981201;711.204651;127.084457;866.796753;653.897522;116.912148;1021.466919;958.06842;270.960419
83;874.831177;757.646118;120.372116;1010.420776;926.577942;447.155151;743.555481;710.747009;128.30864;865.949707;653.134155;117.631134;1020.947937;957.903198;270.385193
84;873.958801;756.955322;120.570526;1010.097595;926.385254;446.6521;742.268799;710.094971;128.651688;865.449219;652.284363;118.583252;1020.53949;957.518005;270.004852
85;873.297424;756.308044;120.846603;1009.546875;926.344177;446.250061;741.336975;709.511414;128.74028;865.04834;651.754944;119.384819;1020.060303;957.197021;269.768585
86;872.958679;755.710938;121.014732;1009.253601;926.478333;445.737396;740.7453;709.054626;128.751404;864.663513;651.313293;119.87674;;;
87;872.296753;755.271729;121.221039;1008.72699;926.376526;445.840027;740.279602;708.742798;128.860229;863.987976;650.873291;120.361473;1018.717712;956.576965;269.546997
88;870.959106;755.007996;121.852943;1007.90625;926.311707;445.504669;739.88562;708.27594;129.198196;863.491577;650.260681;120.639465;1018.427795;956.294983;268.667267
89;869.806091;754.584534;122.182007;1007.247253;926.097107;445.257538;739.108887;707.619751;129.705017;862.896729;649.532593;121.024155;1017.3125;956.250244;268.436981
90;868.944092;754.060425;122.181305;1006.789063;926.032043;444.979919;738.305054;706.91333;129.795395;862.162964;648.963867;121.406357;1016.44928;956.053589;268.404755
91;868.665222;753.540405;122.162209;1006.473633;925.913086;444.661987;737.761597;706.139099;130.05954;861.49707;648.453674;121.59417;1015.953552;955.881653;268.364899
92;868.41748;752.241638;122.868042;1006.135925;925.79303;444.385284;737.255798;705.759705;130.328629;860.98877;647.921265;121.887138;;;
93;867.681152;751.327271;123.222595;1005.842957;925.725586;444.259888;736.702942;705.447266;130.380966;860.437195;647.533142;121.708786;;;
94;866.990356;750.710388;123.843605;1005.491211;925.609131;444.261475;735.881042;704.994812;130.44455;859.626831;647.184143;121.767838;;;
95;866.327271;750.204956;124.133232;1004.880859;925.481262;444.078003;735.265442;704.305847;130.363159;858.971741;646.535767;122.57975;;;
96;865.771423;749.69397;124.239998;1004.046692;925.269409;443.845093;734.266418;703.866028;130.724304;858.215515;645.803772;123.169403;;;
97;865.11731;749.279968;124.525055;1003.000916;925.344482;443.478607;733.702209;703.020264;131.018311;857.680969;645.295837;123.44593;1012.067749;954.20874;266.216125
98;864.27002;748.821045;124.71524;1002.566589;925.303284;443.142029;733.182556;702.357971;131.265366;857.411804;644.911865;123.47216;;;
99;863.732056;748.47522;124.509018;1002.202209;925.228943;442.74588;732.583435;701.823425;131.728058;857.136108;644.602417;123.523247;;;
100;862.914429;747.96759;124.757538;1001.89978;925.163147;442.579773;732.06781;701.437073;132.08847;857.148499;644.230469;123.575546;;;
101;862.194763;747.311584;125.01651;1001.64093;925.006409;442.515594;731.423401;700.666748;131.956345;856.6427;643.838562;123.551308;;;
102;861.644165;746.861938;125.02877;1001.283997;925.014709;442.188324;730.650574;699.789734;132.604431;856.018799;643.088745;123.582016;;;
103;861.076721;746.367432;125.160797;1000.743225;924.939758;441.715454;730.285522;698.870667;132.602768;855.317444;642.39502;123.801834;;;
104;860.463928;746.00708;125.212456;1000.11377;924.795227;441.433228;730.268005;698.155334;132.215424;855.164063;641.782776;124.133888;;;
105;859.858337;745.279053;124.75322;999.4599;924.650391;441.269592;730.066772;697.435852;131.860519;854.70282;641.153137;124.256386;;;
106;859.348877;744.619385;124.65033;998.731384;924.529175;441.018707;729.332947;696.514709;131.484146;854.412292;640.659302;124.320465;;;
107;858.897034;744.02301;124.649651;998.183167;924.428345;440.760681;728.477539;695.679993;131.532822;854.18866;640.276733;124.035851;;;
108;858.33313;743.685608;124.600105;997.841431;924.379517;440.754272;727.656067;694.936401;131.749634;854.017029;639.760498;123.538322;;;
109;857.942993;743.407166;124.62365;997.295837;924.359253;440.606995;727.123413;694.456665;131.820709;853.559937;639.210754;123.177055;;;
110;857.386841;743.124756;124.577293;996.668701;924.144836;440.690247;726.86322;693.758972;131.756393;852.653137;638.627563;122.92057;;;
111;856.457214;742.679565;124.571449;996.054565;924.031494;440.543976;726.680725;692.726685;131.6035;851.712219;637.867371;122.927589;;;
112;855.704346;742.204712;124.570824;995.732788;924.049377;439.998566;726.513794;691.811707;131.561966;851.245117;637.336487;122.428993;;;
113;855.046265;741.650757;124.583076;995.435547;923.788208;439.54422;725.715454;690.825378;130.755783;851.625244;636.950439;121.85305;;;
114;854.53595;741.085388;124.473305;994.863647;923.7995;439.343445;725.079407;689.556213;130.014755;851.005371;636.526367;120.634048;;;
115;854.223267;740.728699;124.55706;994.388794;923.826233;439.246277;724.72644;688.263855;129.4608;850.262207;635.92926;118.875351;;;
116;853.981506;740.378357;124.64724;993.943726;923.754517;439.014313;724.545349;686.96991;128.410248;849.148132;635.359924;117.829193;;;
117;853.483215;739.883179;124.558159;993.515564;923.637451;438.672852;724.806274;685.205872;127.203461;848.237122;634.536682;117.405022;;;
118;852.707825;739.237488;124.325951;993.073364;923.644165;438.241577;725.58374;683.434265;126.045334;847.049622;633.904419;116.497719;;;
119;851.868652;738.470154;124.015045;992.630737;923.516113;437.980957;725.736938;681.417175;124.347267;846.442566;633.70575;114.921173;;;
120;851.203308;737.843384;123.528999;991.739563;923.449219;437.961914;725.668152;679.808533;122.301498;845.821899;633.256592;112.868263;;;
121;850.840637;737.313477;123.207054;991.211609;923.328857;437.747101;726.465942;677.270935;120.092926;844.843567;632.894531;111.306442;;;
122;850.413269;736.626526;123.118645;990.745178;923.183411;437.662598;727.143188;674.853577;118.412292;843.60376;632.2146;109.674568;;;
123;849.921631;736.142883;123.005562;990.244324;923.001404;437.784576;728.096802;672.401917;116.497581;842.585022;631.24054;107.869743;;;
124;849.247437;735.488892;122.840103;989.855042;922.918335;437.925171;729.590942;669.830688;114.175949;841.846497;630.581482;106.716141;;;
125;848.555725;734.739868;122.804482;989.391846;922.881226;438.001648;731.134094;667.484436;111.938133;841.14563;629.952759;105.248268;;;
126;848.083069;734.10553;122.718216;989.012634;922.627625;437.410492;732.664246;665.072266;109.533272;840.332764;629.689514;103.079704;;;
127;847.871399;733.651184;122.508354;988.43158;922.622437;437.113068;734.540466;662.766418;107.244217;839.259644;629.648682;101.171326;;;
128;847.679443;733.120117;122.546959;987.886719;922.410339;436.651245;736.117371;661.003418;104.820114;837.851746;629.745056;99.183983;;;
129;847.154602;732.397766;122.173462;987.389099;922.288635;436.521454;737.437073;660.212646;103.416466;836.490845;629.695374;97.07637;;;
130;846.735718;731.696594;122.147842;986.923706;922.206482;436.635956;738.033691;659.751709;102.791069;835.108032;630.19635;94.941132;;;
131;846.290039;731.234192;122.171341;986.411499;921.97821;436.623566;738.739075;658.948303;102.089462;833.793945;631.161316;93.344856;;;
132;846.03009;730.675537;122.603836;985.955383;921.910339;436.401245;739.73877;658.155151;100.977356;832.07019;631.955261;91.268753;;;
133;845.636414;730.11853;122.684639;985.345337;921.562012;436.772156;740.99115;657.452515;99.537422;830.348389;632.740479;89.647804;;;
134;845.268127;729.792725;122.503761;984.697021;921.38623;436.890961;742.080933;657.229004;98.722435;829.440674;633.098206;88.734245;;;
135;845.098145;729.473511;122.45134;984.414307;921.210266;436.698914;742.938965;656.897278;97.849648;829.343994;632.933716;88.668121;;;
136;845.197205;729.070435;122.585617;984.179443;921.027039;436.484711;743.658752;656.44635;97.17202;829.433533;632.392273;89.079895;;;
137;845.339966;728.658142;122.765045;983.772522;920.896179;436.47467;744.370178;656.002563;96.94165;829.386292;631.662354;89.429276;;;
138;845.299133;728.358948;122.826088;983.257935;920.762329;436.535187;744.75415;655.639343;96.813599;829.256897;631.050537;89.620911;;;
139;845.338684;727.975464;123.053154;982.545166;920.573547;436.631897;745.019409;655.314087;96.757896;829.186951;630.828857;89.61647;;;
140;845.319641;727.578857;123.220016;981.889587;920.353027;436.702911;745.415588;654.835754;96.640572;829.119873;630.936157;89.491615;;;
141;845.103027;727.296448;123.321808;981.438965;920.336365;436.399567;745.668701;654.470154;96.615257;829.065552;633.226074;87.672974;;;
142;844.839417;727.082031;123.541191;980.850525;920.162476;436.44812;745.833435;654.135742;96.581833;829.059448;636.046326;85.940605;;;
143;844.856934;726.743958;123.727615;980.26947;919.945129;436.576538;746.153259;653.838562;96.483963;829.062744;637.48822;85.211739;;;
144;844.866943;726.522705;123.827866;979.898499;919.875244;436.638855;746.348511;653.708679;96.307106;829.098877;637.178894;85.476509;;;
145;844.910278;726.385193;123.971947;979.699951;919.669373;436.697418;746.580505;653.554077;95.841095;829.073059;635.933533;86.173462;;;
146;844.958801;726.165344;124.123222;979.500793;919.380066;436.708832;746.592529;653.313599;95.996262;829.139526;634.915466;86.657684;;;
147;844.978882;725.864929;124.417297;978.941406;919.132202;436.734009;746.699158;653.001831;96.123177;829.127502;632.890198;88.132622;;;
148;844.891235;725.732361;124.381409;978.484802;919.011475;436.585541;746.977905;652.703857;95.803238;829.110779;632.767151;87.828896;;;
149;844.829834;725.50824;124.495979;977.686035;918.85498;436.861755;747.348572;652.578491;95.529282;829.005127;634.26062;86.769218;;;
150;844.790833;725.242615;124.759369;977.390442;918.644226;436.88858;747.712402;652.376465;95.262466;828.918274;633.951233;87.274834;;;
151;844.742737;724.986511;124.981377;976.587219;918.420166;436.836151;747.82666;652.257385;95.170341;828.922668;632.544617;88.094841;;;
152;844.769897;724.631104;125.232567;976.322449;918.172424;436.712555;747.72406;652.175659;95.511826;828.92981;631.053345;88.822945;;;
153;844.649841;724.441772;125.414658;975.838379;917.974243;436.68515;747.487976;652.073364;96.110489;828.810547;630.166199;89.19709;;;
154;844.650696;724.244751;125.517937;975.113647;917.790771;436.712952;747.338013;651.931335;96.5467;828.759827;629.990845;89.168655;;;
155;844.470032;724.028015;125.75769;974.321411;917.360107;436.432922;747.265869;651.887146;96.640358;828.664795;630.399109;88.932678;;;
156;844.285645;723.813049;125.929657;974.047424;917.085999;436.462494;747.252441;651.821228;96.735603;828.583008;631.034302;88.560715;;;
157;844.125488;723.759033;126.248619;973.645935;916.699829;436.730164;747.165833;651.810364;96.727997;828.430725;631.509033;88.194481;;;
158;844.014648;723.504761;126.570946;973.141846;916.3703;436.740662;747.148376;651.81665;96.716652;828.336731;631.837708;88.048401;;;
159;843.949402;723.277649;126.963638;972.768616;916.145142;436.63562;747.021851;651.790039;96.298027;828.265381;631.952148;88.066154;;;
160;843.750977;723.027588;127.350319;972.362915;915.90387;436.589233;746.827698;651.866638;96.376938;828.072693;631.946899;88.158241;;;
161;843.488403;722.971252;127.555847;971.867981;915.681335;436.477448;746.546753;651.884705;96.55851;827.870789;631.984497;88.218727;;;
162;843.226318;722.736328;127.844482;971.178894;915.366333;436.444855;746.310974;651.872559;96.665215;827.595642;632.095337;88.248672;;;
163;842.639954;722.612;128.131653;970.233337;915.17804;436.946411;746.257385;651.90509;96.860413;827.41272;632.190186;88.265633;;;
164;842.658508;722.392761;128.553726;969.346375;915.092407;436.929688;745.976929;652.007568;96.849174;827.130249;632.442322;88.417358;;;
165;842.349915;722.521606;128.716919;968.552734;914.9021;436.881927;745.719238;652.189392;97.180511;826.702026;632.699463;88.513756;;;
166;842.069824;722.612244;128.901535;967.905945;914.621948;437.037964;745.393005;652.328979;97.454483;826.223816;633.005615;88.569534;;;
167;841.693542;722.575745;128.700943;967.494263;914.248962;437.33139;745.00238;652.46814;97.607918;825.680725;633.312927;88.805191;;;
168;841.287842;722.8172;128.907974;966.853882;913.850403;437.464508;744.933228;652.65802;97.616508;825.252502;633.457947;89.094322;;;
169;840.964966;722.899292;129.553589;966.151978;913.401245;437.558899;744.662048;652.848999;97.639442;824.777222;633.346252;89.699181;;;
170;840.330688;723.128418;130.31102;965.543213;912.949036;437.702637;744.308655;653.112061;97.684273;824.3125;633.000183;90.451202;;;
171;840.072632;723.070801;130.695419;965.043945;912.618774;437.669189;743.864685;653.374512;97.706673;823.980835;632.599121;91.165894;;;
172;839.37616;723.151489;130.873795;964.583618;912.406555;437.574554;743.299805;653.563293;97.878128;823.446228;632.324036;91.718422;;;
173;838.65564;723.355835;131.056168;963.948669;912.283203;437.513489;742.344299;653.734009;98.314445;822.702637;632.517334;91.947701;;;
174;837.91095;723.590637;131.214645;963.24939;912.121399;437.585968;741.23999;653.974243;98.720123;821.952087;633.180481;91.796799;;;
175;837.015442;723.803162;131.525208;961.888611;911.912048;437.85495;740.584412;653.908508;99.602371;821.105713;634.010193;91.502693;;;
176;836.253174;723.984253;132.009979;961.044312;911.589722;438.094269;739.948669;654.137207;99.471466;820.314941;634.465088;91.609886;;;
177;835.521545;724.128967;132.549927;960.372375;911.281372;438.280243;739.485718;654.30603;99.669754;819.520081;634.348755;92.167839;;;
178;834.638428;724.153748;133.03302;959.770935;911.000549;438.421448;738.666077;654.541687;100.528694;818.459229;634.191711;93.12748;;;
179;833.766663;724.265625;133.390472;959.19458;910.6474;438.404419;737.450928;654.691589;101.306213;817.297241;633.925598;94.389297;;;
180;832.659912;724.49054;133.559952;958.621216;910.26001;438.520844;736.427979;654.782043;102.102058;816.297668;634.047424;95.254951;;;
181;831.938721;724.627319;133.803024;957.843384;909.82019;438.557556;735.176392;654.809143;103.218704;815.528687;634.380676;95.681107;;;
182;831.158081;724.733765;134.589493;956.995056;909.404114;438.65625;733.732727;655.275635;103.297478;814.446716;634.704407;96.245331;;;
183;830.005737;724.869141;135.677155;956.657532;908.948547;438.66391;732.608154;655.784668;103.731071;812.932861;634.811401;96.688759;;;
184;828.71521;724.839478;136.520889;956.100403;908.843506;438.576843;731.699402;656.098694;104.290718;811.609253;635.020935;97.007126;;;
185;827.467896;725.209106;137.104477;955.46991;908.700439;438.71524;730.572571;656.138794;105.386124;810.602112;635.102539;97.460823;;;
186;826.131775;725.32489;137.771072;954.01593;908.484314;439.363098;729.308411;656.474304;105.918427;809.100525;635.088684;98.027184;;;
187;824.566162;725.350586;138.309311;952.725769;908.038879;439.457642;727.673096;656.80957;106.827209;807.106567;635.281738;98.838295;;;
188;823.18811;725.31073;138.814484;952.021729;907.643433;439.604156;726.316345;656.968872;107.344086;805.809265;635.322021;99.572739;;;
189;821.990234;725.440308;139.380173;951.685913;907.317444;439.591705;724.303711;657.066284;108.33551;804.558838;635.778015;100.517548;;;
190;820.920166;725.530457;139.91333;951.305969;907.010925;439.416779;722.667725;657.322937;109.177589;802.691711;636.224792;101.620346;;;
191;819.049194;725.51416;140.463379;950.571289;906.389404;439.684021;721.29895;657.642395;109.576302;800.837341;636.150635;102.606728;;;
192;817.252625;725.938721;140.98822;949.566528;905.851135;439.863586;719.355164;657.94812;111.328278;799.318848;636.332031;103.152046;;;
193;815.587708;726.149231;141.844543;948.830688;905.585632;439.833008;717.24939;658.207336;112.493095;797.322693;638.094666;102.178848;;;
