Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
93;820.99408;712.822266;166.259384;696.246338;695.139771;156.416168;758.794128;633.534973;149.723083;1045.196167;868.071045;286.45517;;;
94;817.819214;713.183228;166.447891;693.65332;695.43335;157.279938;755.83844;633.672241;150.694778;1043.278687;867.893921;286.267578;;;
95;815.084717;713.044434;167.699066;690.515442;695.641479;158.083893;752.967773;633.798279;151.60936;1040.902588;867.639893;286.719849;;;
96;812.22406;713.209717;168.061371;687.753418;695.931091;159.020187;749.739685;634.161011;152.484238;1038.730103;867.509216;286.729797;1049.272583;843.928589;424.411316
97;809.548218;713.209961;168.498611;684.653748;696.240845;160.067169;746.716125;634.35791;153.565247;1036.102905;867.278015;286.895203;;;
98;806.054199;713.679077;169.03775;681.480408;696.519287;161.077072;743.665039;634.499451;153.833878;1034.175293;867.137085;287.132721;;;
99;803.680115;713.646606;169.453659;678.325439;697.102844;162.517471;740.25946;634.703735;154.358261;1031.384888;866.870605;287.104248;1045.010986;843.119507;424.597351
100;800.250977;713.684387;170.208527;675.299622;697.157288;162.930542;737.228027;634.953979;155.136078;1029.1521;866.706787;287.174194;;;
101;797.120911;714.302673;170.877243;672.283936;697.496277;163.370651;733.925781;635.155273;156.054886;1026.64624;866.596069;287.126709;;;
102;794.015015;714.136841;171.204071;669.243469;697.920654;164.185211;730.574768;635.565125;156.806274;1024.170288;866.483765;287.321716;;;
103;791.581055;714.271301;171.576035;665.885803;698.287354;165.339111;727.448547;635.873474;157.355133;1021.59491;866.067139;287.132813;1038.225586;842.254944;424.393524
104;788.21283;714.328247;171.124603;662.733398;698.746521;166.069611;724.309998;636.012085;157.940491;1018.978027;865.854675;287.042145;;;
105;784.864563;714.651917;172.437286;659.195313;699.17688;166.93219;720.880554;636.383545;158.286377;1016.556946;865.300049;287.202271;;;
106;781.853943;714.783936;173.129913;656.030884;699.404175;167.399673;717.546387;636.735901;159.079773;1013.989746;865.045776;287.195038;;;
107;777.829407;714.876831;173.251724;653.28186;699.836914;167.71994;714.252686;636.937988;159.403702;1011.375122;864.599487;287.42215;;;
108;775.361572;715.000488;173.528519;649.898132;700.18335;168.200058;710.948792;637.24231;159.598053;1008.914551;864.506348;287.569;;;
109;772.123962;715.158203;173.457687;646.36145;700.723022;169.09523;707.465515;637.622192;160.120392;1006.220337;864.223938;287.639069;;;
110;768.737427;715.609192;173.663513;643.358032;701.118896;169.019409;703.906616;638.01123;160.691376;1003.588684;863.997375;287.897583;;;
111;765.879028;715.517334;173.782089;640.19043;701.536987;169.126312;700.276062;638.203735;161.227371;1000.735291;863.542847;287.950134;;;
112;762.219666;715.899597;173.79483;636.731689;702.086426;169.603012;697.062622;638.583496;161.590469;998.068909;863.120178;288.134552;;;
113;759.115479;716.269043;174.28624;633.498413;702.404175;170.170761;693.626526;638.881714;161.437668;995.018188;862.739807;288.314972;;;
114;755.770386;716.304504;174.495728;629.937622;702.742432;170.667938;690.110962;639.150818;161.231293;992.374023;862.400024;288.268311;;;
115;752.044678;716.850525;174.743774;626.615295;703.233582;170.897522;687.045227;639.532837;161.077499;988.946472;862.509399;288.224091;1015.832153;839.376465;425.089386
116;749.121338;716.532715;174.893356;623.139832;703.672668;170.216431;683.860535;639.968689;160.866058;986.748169;861.857605;288.309692;;;
117;745.849121;717.054932;174.011978;620.111267;703.974487;170.418198;680.171997;640.245728;160.962082;983.025391;861.759888;288.171753;;;
118;742.089539;717.404297;173.714844;617.014282;704.366089;170.520523;676.619446;640.637817;161.424454;981.124756;860.854553;288.394501;;;
119;739.09552;717.449524;174.122787;613.319336;704.504456;170.573853;673.231384;640.971619;161.374191;977.563538;860.649414;288.489929;;;
120;735.363159;718.156555;174.134933;609.681946;705.042908;171.078796;670.078552;641.266968;161.02388;975.318115;860.237488;288.989532;;;
121;732.271179;718.034912;173.680435;606.794739;705.44812;170.494034;666.741333;641.654602;160.237808;971.692993;860.269165;288.679626;1003.345398;837.346619;425.692474
122;729.218506;718.612366;173.364594;603.486206;705.755249;170.250046;663.356201;642.071411;160.151138;969.4422;859.376221;289.302673;;;
123;725.524658;718.715881;173.295532;600.163391;706.230713;170.234787;659.861694;642.321594;160.13063;966.388672;859.007141;289.080078;;;
124;722.539856;718.529846;173.166443;596.733643;706.507629;170.236954;656.460632;642.733887;159.734055;963.448914;858.299377;289.475433;;;
125;718.903931;719.209839;172.639053;593.129395;706.830261;169.747421;653.331299;643.027039;159.282516;960.529968;858.085449;289.229065;;;
126;715.823608;719.416443;172.401093;590.471375;707.313477;169.236725;650.0271;643.421143;158.624496;957.276306;857.876526;289.65451;993.540466;835.585266;424.302307
127;712.594421;719.817139;172.561111;587.149658;707.65509;169.152084;646.638306;643.764038;158.232651;954.873352;857.15094;289.593079;;;
128;709.624817;719.845154;172.09436;583.715576;707.974609;169.121658;643.085388;644.285156;157.833939;952.402344;856.797913;289.85376;;;
129;705.838074;720.350769;171.646545;580.706848;708.611938;168.67157;639.79126;644.565918;157.21463;949.436401;856.228271;289.410614;;;
130;702.807129;720.74585;171.298447;577.083008;709.014648;168.117935;636.484802;644.867371;156.47728;946.265564;855.900635;289.827301;;;
131;700.238586;720.488831;171.282578;574.218689;709.53125;167.988297;633.641052;645.475403;155.545715;943.716614;855.238464;289.742371;;;
132;696.524902;720.844421;170.954697;571.225037;710.007202;167.335373;630.030518;645.747498;155.410339;940.778625;855.019043;290.085297;;;
133;693.986145;720.847717;169.644836;567.981628;710.549805;166.687057;626.846619;646.189026;154.678406;938.335449;854.506104;289.918518;;;
134;690.520813;721.341125;169.55014;564.653198;711.063293;166.144638;623.556152;646.39209;153.893387;935.046143;854.309692;290.170624;;;
135;687.743896;721.578247;169.447281;561.32959;711.529358;165.35994;620.248352;646.834656;153.265198;932.664307;853.631897;290.434174;973.122131;832.566162;425.039795
136;683.921021;722.137817;169.226334;558.846802;712.044983;164.739166;617.074402;647.234253;153.07811;929.89801;853.288696;290.514771;;;
137;681.431152;722.263123;168.269089;555.603516;712.433533;164.438782;614.002075;647.701416;152.494095;926.864319;852.627747;290.375031;;;
138;678.654114;722.518921;167.263855;552.270142;712.932068;164.371399;611.024841;647.859375;151.607117;924.464661;852.466675;290.415039;966.05304;831.812195;424.627441
139;675.499084;722.85083;167.01413;549.508545;713.446289;162.940323;608.016541;648.400085;150.945435;921.3573;851.960693;290.363434;;;
140;672.545593;723.10376;166.707108;546.468994;713.915405;162.224518;604.994324;648.824768;150.551041;919.058655;851.197815;290.480438;;;
141;669.220947;723.715881;165.829956;543.955627;714.346069;161.589996;602.179321;649.255432;149.958923;916.332458;850.585876;290.368225;959.547729;830.591736;424.558228
142;667.255615;723.648804;165.342178;540.810974;714.946228;161.076401;599.311401;649.807495;148.648758;913.711731;850.442566;290.339966;956.653137;837.2901;428.714478
143;663.555847;724.313965;164.865021;537.760437;715.492493;160.238663;596.248474;650.145569;148.270401;910.716858;850.04425;290.30658;;;
144;661.196838;724.297546;164.145981;534.8172;715.88562;159.000717;593.238647;650.455627;147.906097;908.0755;849.813293;290.273865;952.880737;829.341248;424.754791
145;658.151428;724.908386;163.670319;532.399048;716.582764;158.006805;590.523682;650.706238;147.348511;905.855896;849.299622;290.097961;951.653809;828.314209;424.060394
146;655.580261;724.641235;163.163223;529.428101;716.954529;157.235458;587.720947;651.251526;146.512619;903.161682;848.253296;289.956238;948.798279;828.448486;424.088074
147;652.326111;725.406616;162.367691;527.229187;717.618896;156.359009;584.387695;651.788025;145.794174;901.21875;847.808594;289.994293;946.186401;828.158569;424.36322
148;650.223816;725.381653;161.619995;524.149048;718.037415;155.560959;581.733704;652.362793;145.138062;898.369324;847.172241;289.867889;944.181641;827.353882;423.951813
149;647.101624;725.982422;161.326202;521.583496;718.471191;155.059311;578.879395;652.640503;144.330276;895.964844;847.206482;289.519073;942.609863;827.000061;423.697144
150;644.96521;725.822876;160.830322;518.575989;718.999023;153.846664;576.333801;652.897705;143.387939;893.072327;846.672913;289.865631;940.615051;826.56543;422.820587
151;642.036865;726.259277;159.597961;516.164612;719.529358;153.225647;573.706604;653.330688;142.429779;890.225525;845.30719;290.014923;938.886719;825.933228;422.664856
152;639.66925;726.659912;158.915833;513.633118;719.813721;152.617386;570.852112;653.813354;141.476669;888.229004;843.974365;289.206177;936.465698;825.823792;422.732697
153;637.134583;726.512024;158.261551;510.919312;720.390015;151.239227;568.279724;654.098389;140.033707;886.23645;844.418335;289.161194;933.536499;825.616028;422.575348
154;634.663696;726.82605;157.414276;508.785187;720.752075;150.106918;565.770142;654.337524;139.32869;883.969727;844.496216;288.545319;932.598694;824.659058;422.714142
155;632.756836;726.70636;156.207413;506.729675;721.035095;149.260452;563.766113;655.024292;138.06459;881.718262;843.834961;289.069;929.866943;824.675049;422.475494
156;629.961731;727.259277;155.871323;504.262146;721.668945;148.209869;560.912537;655.319336;137.352356;879.034912;843.631287;288.736481;927.723999;824.449097;422.041931
157;627.763794;727.124146;155.426361;501.301056;722.203125;147.433151;558.158142;655.584045;136.603027;876.27301;842.653503;288.969208;926.222595;823.499634;421.895752
158;625.536133;727.550476;154.214996;499.253357;722.55658;146.496582;556.051025;655.979797;135.904129;874.609802;840.896851;288.596436;924.473511;823.097595;421.632355
159;623.040771;727.752625;153.378708;497.062164;723.015869;145.405304;553.532837;656.362549;135.231842;872.362;840.604126;288.359619;922.854797;822.869202;421.040649
160;620.779663;727.95343;152.714157;494.880554;723.453369;144.540527;551.366333;656.683289;133.438934;870.518311;840.244385;287.918396;920.774597;822.334534;420.585236
161;618.427856;728.276978;152.325424;492.085938;724.000854;143.688751;549.012268;657.023743;132.78952;868.74408;840.294556;287.462646;919.450439;821.901611;420.283386
162;616.475525;728.387695;151.521423;490.294312;724.268555;142.427292;547.033875;657.287048;131.971939;866.644165;840.70282;287.183197;917.551392;821.64093;420.154907
163;614.446838;728.651306;150.583054;488.46875;724.515625;141.098389;544.580811;657.447571;131.358932;864.566101;839.378296;286.680634;914.76062;821.49292;419.803772
164;611.971191;728.753784;150.480087;486.120239;724.875671;140.182053;542.586731;657.570251;130.34082;863.011353;838.2995;286.66861;913.897339;820.592285;419.750031
165;610.322205;728.763855;149.415161;484.170044;725.295837;139.428482;540.424194;657.937683;129.719864;860.603882;838.042114;286.201782;912.267151;819.887573;419.165466
166;608.568909;729.180542;148.601105;482.539124;725.441101;138.472809;538.66626;658.372864;128.682312;858.210999;837.797424;286.421356;910.273804;819.984497;418.473297
167;605.991821;729.245728;147.821732;480.138977;725.70105;137.446213;536.564758;658.447876;128.204437;856.33252;837.244202;286.313171;908.631653;819.682556;418.373688
168;604.609619;728.989624;147.148148;478.431458;726.032227;136.52713;534.329407;658.471069;127.387901;907.076538;819.178528;417.987091;;;
169;602.6026;729.646057;145.875519;476.919464;726.265198;135.485886;532.715149;658.582153;126.514961;853.545654;836.4729;285.511078;;;
170;600.821838;729.594727;145.349823;474.495728;726.477295;134.614456;530.827759;658.861877;125.596497;851.579346;836.076355;284.66745;;;
171;599.19696;729.460266;144.389084;473.070404;726.718079;133.941528;529.492432;659.188232;124.336342;849.964539;835.43689;284.518433;;;
172;597.373718;729.627441;144.087662;471.682861;726.808716;132.744522;527.530457;659.12793;123.549614;848.628357;834.91217;284.225189;;;
173;595.231812;730.119934;143.541534;469.53476;726.911743;132.37825;525.746643;659.217468;122.950836;846.900818;834.733398;283.643555;;;
174;593.927063;730.027344;142.940338;468.271912;727.028931;131.127533;524.331116;659.403137;122.083176;845.082764;834.285339;283.660797;;;
175;592.927734;729.688904;141.948532;466.942047;727.2677;129.949936;522.568665;659.582947;121.758865;843.550781;833.837463;283.32901;;;
176;590.721008;730.033752;141.264694;464.959503;727.272217;129.256897;520.925903;659.552734;120.981583;842.313721;833.402588;282.643433;;;
177;588.602783;730.30426;140.673691;463.560394;727.172485;128.802353;519.298462;659.525513;120.189888;841.017029;833.234436;282.318848;;;
178;588.023254;729.853149;139.62352;462.253143;727.342896;127.769981;518.11377;659.721985;118.957596;839.394348;833.088928;281.652313;;;
179;586.885803;729.588745;138.896652;460.574921;727.344727;126.808945;516.657227;659.815552;118.349121;837.787048;833.048401;281.1763;;;
180;585.328064;729.859253;137.805069;458.838898;727.271179;126.096497;515.134216;659.578796;117.40184;836.856384;832.397705;281.038452;;;
181;583.441956;730.129822;137.441971;457.836365;727.107056;125.43013;513.98468;659.301331;116.467461;835.621216;831.835205;280.431946;;;
182;582.193726;729.841736;137.111221;456.791107;727.046631;124.364853;512.450256;659.478516;115.758835;834.185913;831.719238;279.81427;;;
183;580.996277;729.481201;136.659012;455.00592;726.830627;123.43132;511.251556;659.445984;115.394478;832.901123;831.545044;279.932312;;;
184;579.806702;729.656006;135.666153;453.8526;726.782776;122.972878;510.302734;659.204163;113.847679;831.28363;831.000549;279.672333;;;
185;578.787781;729.688477;135.119141;452.722107;726.585815;122.054924;508.875885;658.958679;113.283043;830.23761;830.663879;279.064178;;;
186;577.245422;729.477966;134.697037;451.678284;726.390442;121.483482;507.569;658.765747;113.432846;883.183899;813.182617;410.442596;;;
187;575.64093;729.181091;134.117813;449.961151;726.243774;120.405167;506.167236;658.666077;112.420029;828.522034;829.931335;277.760284;;;
188;574.731262;728.906555;133.75473;448.857452;726.103333;119.885506;505.688782;658.732239;110.771614;825.873718;830.087769;278.105957;;;
189;574.07959;728.784363;132.901688;448.288208;725.872864;119.038681;504.496948;658.47406;110.023468;824.714417;829.920837;277.980408;;;
190;573.132019;728.763306;132.169266;447.287781;725.773682;118.184517;503.425934;658.418945;109.294685;823.981689;829.637695;277.657837;;;
191;571.711243;728.512329;131.50798;446.076294;725.56543;117.740974;502.194031;658.211731;109.092636;823.468567;828.762939;276.78891;;;
192;570.092834;728.370361;131.190079;444.331451;725.450073;116.789246;500.954407;658.029968;108.562515;877.109863;811.125366;408.354919;;;
193;569.031677;728.225586;131.064087;443.540009;725.409058;116.084358;499.952972;657.88916;107.818047;822.161621;827.869873;275.916626;;;
194;568.387512;728.014282;130.3228;442.985657;725.152527;115.487556;499.357758;657.735229;106.599228;819.811035;828.194336;276.152557;;;
195;567.746399;727.710876;129.412613;442.089478;724.93927;114.704002;498.646515;657.743042;105.391914;818.252014;827.98114;275.816833;;;
196;566.889343;727.411377;128.63942;440.98938;724.621521;114.267822;497.25473;657.378845;105.56768;817.423767;827.688293;275.394745;;;
197;565.793579;727.287903;127.913544;439.530365;724.217773;114.060944;496.785645;657.109253;104.500298;816.92157;827.354309;275.025238;;;
198;564.606812;727.315613;127.459145;438.434479;723.963684;113.646248;495.956879;656.874023;103.276321;816.271179;827.067993;274.388184;;;
199;563.349731;727.199524;127.41584;438.156464;723.647583;112.272491;494.752045;656.63269;102.780937;870.393372;809.355774;405.991699;;;
200;562.699158;726.852112;127.348434;437.656342;723.562988;111.267273;494.296936;656.414978;102.456787;869.465454;809.126038;405.629211;;;
201;562.14093;726.571899;126.595413;436.763123;723.477051;110.781258;493.184723;656.241455;102.216476;813.518921;825.800415;273.963959;;;
202;561.201965;726.18866;125.873962;435.593109;723.321167;110.575783;492.361816;656.094666;101.208565;812.305664;825.812073;273.519684;;;
203;560.657532;725.961853;124.776413;434.332153;723.051636;110.312149;491.584167;655.907471;100.524078;811.296753;825.64801;273.000366;;;
