Frame;1_X;1_Y;1_Z;2_X;2_Y;2_Z;3_X;3_Y;3_Z;4_X;4_Y;4_Z;5_X;5_Y;5_Z
33;842.230469;765.679321;83.852707;906.098328;993.915527;203.290146;810.970398;674.830627;48.371033;783.733337;676.278076;43.438271;951.939575;1025.897339;352.510193
34;842.016968;765.814575;84.051147;905.940674;994.226685;203.374527;810.907593;674.995483;48.572384;783.555298;676.022339;43.73534;951.90564;1026.084106;352.686615
35;841.891235;765.963196;84.386597;905.733398;994.63147;203.501572;810.936707;675.224182;48.619568;783.655762;676.376343;43.712818;951.932617;1026.307251;352.929718
36;841.776367;766.226563;84.896973;905.401306;995.187378;203.918182;810.986023;675.47583;48.535408;783.800903;676.664856;43.652992;952.045654;1026.670654;353.147247
37;841.61084;766.440491;85.322792;905.248779;995.761902;204.248093;811.032471;675.965759;48.730774;783.869019;676.999146;43.691147;952.119507;1026.981201;353.367981
38;841.516357;766.674011;85.720612;905.109985;996.376709;204.459641;811.059814;676.613464;49.057816;783.716919;677.35498;44.101143;952.134888;1027.405151;353.591309
39;841.32428;767.067078;86.483093;904.938538;997.070496;204.786316;810.928711;677.14624;49.416557;783.546204;677.794983;44.87476;952.286377;1027.856689;353.736023
40;841.115906;767.824463;87.118431;904.992065;997.807251;204.685074;810.710083;677.464172;50.104237;783.485901;678.522705;45.90926;952.404236;1028.257202;354.121307
41;840.922485;768.759033;87.584274;904.749573;998.748535;204.980591;810.547424;677.859558;51.226524;783.197327;679.042175;46.768959;952.585449;1028.7229;354.140594
42;840.611938;769.828796;87.792038;904.974792;999.830383;204.995651;810.576416;678.546082;52.558407;782.937012;679.39801;47.454681;952.915039;1029.204712;354.219513
43;840.344055;770.51178;88.692886;905.454834;1000.90625;204.903641;810.599731;679.601135;53.833946;782.934143;680.519226;48.285839;953.200867;1029.887695;354.013824
44;840.268738;771.386658;89.765701;905.892822;1001.889038;204.742371;810.002869;680.693542;54.474689;782.730957;681.943848;49.580334;953.493103;1030.612305;354.00058
45;839.846252;773.070679;90.939056;906.19812;1003.299866;204.648422;809.310303;681.683411;55.949219;782.460327;683.149963;50.666164;953.785217;1031.402466;354.055359
46;839.489807;774.404175;91.974174;906.558167;1004.455872;204.892868;808.863953;682.859375;57.196209;781.283936;683.791138;52.535275;953.742981;1032.313721;354.593933
47;839.180969;775.635742;92.9692;906.569397;1006.029541;205.472351;808.261047;684.454712;58.431175;780.478455;685.691956;54.106125;953.796631;1032.905518;354.843567
48;838.35199;777.478333;94.118584;906.91394;1008.089661;205.583038;807.247009;685.902344;60.129532;779.699402;687.283264;55.390278;954.072571;1033.732666;354.921997
49;837.951904;779.059265;95.444206;907.391418;1009.632874;205.427719;806.354248;687.731567;61.759338;778.981323;689.141357;56.732563;954.531555;1034.849731;354.771942
50;837.494019;780.911377;96.681396;907.847595;1011.706787;205.27066;805.092651;689.343201;63.282421;777.891113;691.138428;58.655724;955.08551;1035.964355;354.72702
51;836.555542;782.698242;97.93708;908.521057;1013.812683;205.106689;804.137268;691.451599;65.113373;776.845947;693.105225;60.157955;955.610535;1036.828369;354.624451
52;835.993042;784.781677;99.623787;908.755432;1015.935852;205.387802;803.044861;693.506836;67.542671;775.532898;695.233337;62.149696;955.929932;1037.726807;354.546295
53;834.94043;786.918274;101.230896;909.120178;1017.98761;205.788559;801.487;695.574768;68.988457;774.26593;697.647461;63.873875;956.120117;1038.831421;354.643829
54;833.906799;789.180664;102.60627;910.076599;1020.320801;205.670959;799.767517;697.807983;70.783302;772.796021;699.925903;65.958885;956.313904;1039.942383;354.799377
55;833.068481;791.343262;104.427368;910.824707;1022.68396;205.787811;798.10907;700.09613;73.17424;771.302979;702.504272;67.780502;956.775024;1041.061401;354.818878
56;831.882141;794.02771;106.037346;911.202576;1024.960083;206.481079;796.812134;702.956116;75.208244;769.910217;705.500854;69.99855;957.457581;1042.520142;354.565277
57;831.074341;796.472717;107.644073;912.067688;1027.671387;206.331024;795.220886;705.481384;77.259109;768.078857;708.220215;72.264999;957.630127;1043.863403;354.777863
58;829.7547;799.190369;109.277992;913.103577;1030.185669;205.925797;793.39801;708.143677;79.596809;766.208252;710.785522;74.57328;957.696289;1045.022949;355.293365
59;828.702576;802.21936;110.890739;914.042419;1032.478516;205.819992;791.576172;711.225037;81.198227;764.735962;713.87677;76.63916;958.027771;1046.60083;355.805267
60;827.132141;804.931213;112.750938;914.540466;1035.084961;206.141769;789.700256;714.416748;83.417274;762.862488;717.372131;79.03688;958.846802;1048.076904;355.511566
61;826.107849;807.748901;114.376236;914.780823;1037.669312;206.829224;787.614929;717.385559;86.000061;760.780945;720.60376;81.257721;959.218201;1049.689087;355.704224
62;824.729248;810.997009;116.034401;915.228699;1040.558105;207.179703;785.796387;720.380981;87.913628;758.78479;723.932251;83.242706;959.54126;1051.27417;355.893677
63;823.443481;814.26886;117.659225;915.635986;1043.546631;207.028976;783.791992;723.902771;90.104904;756.584656;727.549988;85.400314;960.245178;1052.822754;355.740875
64;821.992798;817.403198;119.491417;916.564636;1046.382202;207.295731;781.358704;727.640686;91.976265;753.953064;730.835876;87.712868;960.873718;1054.664795;356.213654
65;820.288696;820.459534;121.088577;917.057739;1049.044678;208.131516;778.819885;730.987061;93.928764;751.365906;734.608948;90.409027;961.078979;1056.058716;356.685211
66;818.920288;824.176575;122.378792;918.002563;1051.635132;208.461823;776.802246;734.556152;95.771408;749.400513;738.518921;92.108223;961.228394;1057.887695;357.262573
67;817.251221;827.708801;123.890152;919.14624;1054.430786;208.283554;774.66571;738.214722;97.580017;747.856445;742.654968;93.481239;961.782837;1059.449097;357.24231
68;815.957703;831.323364;125.384727;919.873718;1057.175171;208.120392;772.279053;741.932983;100.02478;745.692261;746.812439;95.311874;962.342957;1061.232056;357.174316
69;814.20813;834.643494;127.099922;920.423645;1060.161011;208.640305;769.687927;745.685608;101.662895;742.967285;750.53894;97.219498;962.727173;1062.654297;357.503357
70;812.829468;838.02301;128.16188;920.389282;1062.910156;209.390701;767.565186;749.673218;103.006538;739.691528;754.439087;100.179993;963.331238;1064.28894;357.78418
71;811.274414;841.552063;129.964218;920.695984;1065.955078;210.190063;765.1521;753.641296;104.944107;737.486206;758.508911;102.424995;963.881775;1066.195557;358.100586
72;809.782471;845.127136;131.629074;921.175293;1068.682007;210.676147;762.573853;757.568665;106.853783;735.703674;762.958618;103.297035;964.051636;1067.673828;358.441986
73;807.815186;848.937439;132.779037;921.934326;1071.264526;211.14209;760.026611;761.582153;108.145065;733.024048;767.157593;105.233727;964.317749;1069.297241;358.914978
74;806.012695;852.942993;134.266632;922.884521;1073.923462;211.352325;757.5849;765.768921;109.868256;730.321594;771.264832;107.227325;964.747681;1070.705078;359.374817
75;804.548157;856.74939;135.312515;923.732605;1076.67334;211.654709;755.049316;769.930115;111.66581;728.500427;775.986206;108.513092;965.34845;1072.526611;359.399353
76;802.692688;860.614441;136.694046;924.057251;1079.725952;212.17421;752.582336;773.891296;112.989326;726.304077;780.41571;109.593315;965.837769;1074.006714;359.756195
77;801.146179;864.328186;138.380997;924.546448;1082.408936;212.336411;750.255981;778.322876;114.550117;723.194458;784.631104;112.023148;965.965515;1075.491577;360.316345
78;799.281311;868.107666;139.868683;924.46228;1085.235718;213.280334;747.847534;782.557495;116.065559;720.871338;789.198853;113.690628;966.267578;1077.146729;360.400513
79;797.615234;871.747498;140.624176;924.827332;1088.019409;214.136841;745.035583;786.909546;117.544655;718.542603;793.743652;114.606903;966.526062;1078.638794;360.69162
80;795.790894;875.53186;141.904068;925.388916;1090.135132;214.666061;742.83728;791.264099;118.494682;715.730896;798.223206;116.902565;966.893005;1080.257935;361.267059
81;794.300964;879.286133;142.970474;926.183167;1092.466187;214.838089;740.233948;795.372437;120.144768;713.616333;802.82196;117.661552;967.1427;1081.423218;361.667938
82;792.378479;883.080139;144.54007;926.756958;1095.421509;215.96936;737.527588;799.405518;121.572334;710.829773;806.975525;119.522049;967.635742;1082.936035;361.966095
83;790.750061;886.950867;145.333221;926.774902;1097.895142;216.612579;735.293823;803.767456;122.849396;708.555115;811.500916;120.682022;968.310608;1084.439331;362.261627
84;789.047546;890.711853;146.710999;927.030884;1100.525024;217.105957;732.732117;808.013428;124.206017;706.503784;816.200012;121.738426;968.72644;1085.763062;362.538452
85;787.560913;894.56427;147.446014;927.326477;1103.230347;217.756104;730.35907;812.177429;125.419586;703.92981;820.261292;123.311409;968.79834;1087.165771;363.086884
86;785.692566;898.315125;148.662979;927.639893;1105.339111;218.284683;728.135803;816.293457;126.321228;702.313354;824.873474;124.158173;968.896973;1088.285278;363.649963
87;784.223267;902.047363;149.680313;928.325378;1107.522827;218.415237;725.610352;820.370361;127.656067;699.769775;828.804443;125.425392;969.177124;1089.552734;364.259888
88;782.452209;905.419373;150.720367;929.29657;1109.863647;218.921448;723.606262;824.316833;128.57872;697.513916;833.319519;126.619736;969.137817;1091.093384;364.846344
89;780.837036;908.825989;151.480103;929.051147;1112.075928;219.973633;721.127136;828.234253;129.7659;695.187317;837.201477;127.841225;969.355347;1092.257935;365.222229
90;779.385132;912.287842;152.488281;928.922791;1114.350586;221.230515;719.274963;832.169189;130.136169;692.858459;841.421204;128.883087;969.67572;1093.355103;365.513947
91;777.801941;915.957825;153.306473;929.054688;1116.639526;222.209763;717.066467;835.918762;131.304413;691.499329;845.476074;128.950012;969.708862;1094.431885;366.007568
92;776.409546;919.544067;154.018661;929.287598;1118.753662;222.960037;715.461426;839.709839;131.781494;689.103516;849.267029;130.252502;970.102478;1095.55835;366.682159
93;774.597351;922.684875;155.107178;929.183044;1120.630981;223.716003;713.249878;843.447083;132.494293;687.399292;853.25592;130.607834;970.535095;1096.676514;367.179871
94;773.242737;925.612732;155.530731;929.927307;1122.436768;223.898102;711.20459;847.177307;133.094421;684.924072;856.860657;132.033127;970.730713;1097.973389;367.760498
95;771.939758;928.834534;156.583282;930.835144;1124.25061;224.260239;709.469849;850.570862;133.651993;683.669189;860.53949;131.983719;970.899902;1099.043823;368.034119
96;770.402344;931.935242;157.147217;930.904724;1126.174194;224.98436;707.700195;853.90686;133.944794;682.074402;863.977844;132.29808;971.256592;1099.978271;368.292206
97;769.259827;934.788818;157.513504;930.774048;1127.912231;225.801376;706.303772;857.252441;133.875687;680.637939;867.673584;132.416977;971.377625;1100.84729;368.649994
98;767.833618;937.638489;158.169449;930.667969;1129.762451;226.823959;704.22937;860.661865;134.869827;678.883606;871.008545;133.039825;971.46405;1101.849121;368.993591
99;766.64978;940.629028;158.956299;930.945496;1131.484009;227.446167;702.549744;863.998962;135.202225;676.045837;874.148499;134.905228;971.951843;1102.85437;369.292023
100;765.503662;943.277893;158.997757;931.23584;1133.186523;228.003433;700.846497;866.954529;135.065094;675.083801;877.331909;134.63237;972.39801;1103.815063;369.613068
101;764.310608;945.83313;159.563583;931.610657;1134.401733;228.273346;699.370911;869.932251;136.070465;673.68042;880.347046;134.469482;972.575623;1104.820923;369.997406
102;762.710876;948.687256;160.195511;931.638977;1135.775635;228.656677;697.853271;872.773071;136.205765;672.360168;883.483398;134.645859;972.435547;1105.644531;370.499725
103;761.751892;950.81012;160.806427;931.872498;1137.098511;228.925049;696.713684;875.435486;135.95636;670.888428;886.308655;135.18074;972.393188;1106.317017;371.114471
104;760.785645;953.446716;160.988968;932.092896;1138.489868;229.715256;695.168884;878.279846;135.928574;669.155334;888.735168;135.76886;972.427795;1106.943115;371.517731
105;759.231628;955.348206;161.567169;932.001709;1140.092651;230.437897;693.416626;880.554077;136.312424;668.595032;891.54187;134.918625;972.707825;1107.830444;371.545776
106;758.124573;957.717712;161.975586;931.915222;1141.205688;230.70047;692.560974;883.052429;136.757202;667.214294;894.020386;135.243011;972.858582;1108.726929;371.779755
107;757.278076;959.737061;162.003952;931.696289;1142.425415;231.282837;691.712219;885.251038;136.65831;665.114929;896.041443;136.227097;973.270935;1109.456055;371.979828
108;756.401489;961.901184;162.415024;931.249573;1143.687256;231.827347;690.614502;887.398193;136.210876;664.595764;898.082642;135.780396;973.537598;1110.163574;372.238159
109;755.090393;963.573975;162.342651;931.088989;1144.682251;232.304672;689.225891;889.355713;136.207153;663.794067;900.293213;135.07457;973.550049;1110.889648;372.584747
110;753.954834;965.332092;162.943527;931.135071;1145.560669;232.663712;688.511108;891.046387;136.445328;662.413757;902.028931;135.544571;973.626465;1111.616333;372.909912
111;753.164734;967.000916;162.896774;931.151245;1146.370483;232.977066;687.188538;892.952332;136.478638;661.783569;903.908936;135.218826;973.73114;1112.272461;373.18457
112;752.348328;968.288696;162.731003;931.343506;1147.267578;233.175919;686.428345;894.602234;136.349075;661.079163;905.652283;135.027191;973.755493;1112.73877;373.265717
113;751.693298;969.942017;162.852737;931.267456;1147.874878;233.143555;685.730835;896.257935;136.108093;660.377075;907.217712;134.674057;973.760437;1113.178345;373.433594
114;750.676575;971.426697;162.972275;931.242981;1148.524414;233.373871;684.636597;897.648376;136.004837;660.06604;909.104431;133.47934;973.792908;1113.622559;373.562592
115;749.957214;972.447571;162.704315;930.971863;1149.229248;233.686691;684.019104;898.980835;135.777405;659.327576;910.467468;133.076675;973.822144;1114.028931;373.705627
116;749.121277;973.623962;162.800339;930.544983;1150.011719;234.190155;683.534485;900.457825;135.416061;658.389526;911.547607;133.549713;973.821289;1114.523804;373.948486
117;748.380005;974.835693;163.043991;930.24408;1150.638428;234.598648;683.074707;901.399902;135.034286;657.185242;912.465881;133.802307;974.007935;1114.984985;374.243622
118;748.014526;975.792053;163.071793;929.99762;1151.233643;234.920959;682.348145;902.299377;134.852402;657.738525;914.03418;132.052322;974.099304;1115.396118;374.406647
119;747.480347;976.583435;162.76796;929.852661;1151.619141;235.105759;681.551453;903.298462;134.625977;656.890564;915.110596;131.776093;974.146606;1115.838623;374.567322
120;746.866272;977.459534;162.174332;929.622314;1151.911743;235.121338;680.898499;904.342224;133.817749;656.856934;915.760254;130.623749;974.230957;1116.132202;374.601471
121;746.172485;978.208008;161.781784;929.580627;1152.130127;235.286057;680.660522;905.137085;133.437531;656.673523;916.48822;129.885345;974.376953;1116.453491;374.690369
122;745.672241;978.77417;161.63269;929.629028;1152.444702;235.24321;680.539612;905.64209;132.681198;656.189636;917.124268;129.333725;974.460266;1116.772583;374.853271
123;745.474243;979.418823;161.38916;929.585999;1152.754883;235.314209;680.532776;906.069458;132.334991;656.540161;918.055542;127.817612;974.416565;1117.015747;374.957214
124;745.230469;979.903259;161.201538;929.390808;1152.962158;235.49733;680.308838;906.522034;131.934555;657.242737;918.781494;126.269402;974.55072;1117.144043;374.981323
125;744.958862;980.364563;161.061279;929.222595;1153.077393;235.575836;680.073792;906.841003;131.608994;656.421631;918.742493;126.400887;974.643066;1117.278687;375.066895
126;744.653503;980.617371;160.783539;929.280701;1153.233276;235.723984;680.10968;906.983459;131.305206;655.006348;918.311951;127.465355;974.630066;1117.375366;375.212311
127;744.370117;980.977539;160.335068;929.170288;1153.326782;235.792831;680.123596;907.125366;130.894135;654.403259;918.239563;127.768387;974.587219;1117.497192;375.251129
128;744.04834;981.250854;159.894211;929.297546;1153.292847;235.672928;680.120422;907.365906;130.329514;654.425781;918.275635;127.486038;974.635315;1117.543091;375.266571
129;743.953003;981.505066;159.597168;929.235107;1153.269409;235.706757;680.054688;907.379761;129.655548;654.551453;918.292847;126.860489;974.688782;1117.617432;375.316254
130;743.904846;981.576843;159.293427;929.021484;1153.337036;235.79541;679.966064;907.313232;129.005585;654.742065;918.36438;126.144516;974.655029;1117.647827;375.348328
131;744.031494;981.647583;158.77977;928.986694;1153.482788;235.543823;680.299622;907.354736;127.687714;655.029419;918.562561;125.070694;974.668152;1117.73584;375.351166
132;744.167847;981.539185;158.350601;928.959839;1153.427246;235.386169;680.737854;907.482544;126.829269;655.362915;918.478333;124.25988;974.693604;1117.769287;375.308624
133;744.31543;981.406494;157.927933;928.874512;1153.357544;235.335205;681.034424;907.285706;126.50396;655.101807;918.129578;123.940964;974.760559;1117.849243;375.294739
134;744.294678;981.140564;157.575256;928.731323;1153.12561;235.185867;681.122864;907.065979;126.286453;655.226807;917.953186;123.577278;974.762695;1117.856079;375.167999
135;744.350525;980.78772;157.26181;928.569092;1152.831787;235.379715;681.110535;906.855225;125.841858;655.259338;917.666016;123.030312;974.713623;1117.859741;375.210083
136;744.382629;980.540039;157.047974;928.491882;1152.530884;235.318222;681.219238;906.734802;125.481239;655.650635;917.295105;122.668297;974.741516;1117.784058;375.177795
137;744.526367;980.252197;156.669327;928.519775;1152.308228;235.085251;681.326538;906.464905;125.159843;655.531921;917.036377;122.302444;974.730591;1117.7677;375.060089
138;744.603821;979.933594;156.165604;928.467346;1152.126465;234.92749;681.304871;906.066956;124.966827;655.675964;916.678833;121.695374;974.772827;1117.756226;375.011932
139;744.60022;979.596985;155.77774;928.476929;1151.88623;234.636276;681.54657;905.646545;124.143219;655.877747;916.372009;121.076385;974.803833;1117.69751;374.872986
140;744.639832;979.263489;155.493484;928.305847;1151.596436;234.375946;681.730835;905.382385;123.515472;656.076782;916.009277;120.572693;974.770813;1117.621582;374.749969
141;744.732849;978.885132;155.156555;928.23053;1151.383911;234.282593;681.722717;905.034119;123.013771;656.277527;915.831055;120.140541;974.802307;1117.594482;374.647095
142;744.719299;978.560242;154.874634;928.211365;1151.201172;234.201691;681.553284;904.713623;122.586105;656.411499;915.55542;119.63533;974.809448;1117.493774;374.53476
143;744.878601;978.249268;154.43692;928.183838;1151.034668;234.128265;681.418945;904.419739;122.300064;656.806824;915.426331;118.910728;974.776611;1117.390625;374.436676
144;745.052429;977.86969;153.887909;927.90387;1150.713623;234.30188;681.440674;904.151428;121.919266;657.099915;915.254517;118.239807;974.683472;1117.273315;374.272552
145;745.016174;977.525146;153.572754;927.780029;1150.401367;234.222961;681.65094;903.81665;121.700394;657.338989;915.239136;117.472;974.743713;1117.182495;374.154877
146;744.922119;977.225403;153.184784;927.744446;1150.114624;234.122482;681.614014;903.535217;121.505386;657.267944;915.125854;117.10276;974.701782;1117.044067;374.012634
147;744.833008;977.108032;152.882751;927.802979;1149.742798;233.942368;681.398254;903.358826;121.525024;657.582153;915.06897;116.771286;975.043335;1116.877686;373.564911
148;744.690674;976.895935;152.759659;927.769348;1149.338745;233.76796;681.266235;903.222839;121.553368;656.511963;914.332947;118.156517;974.842834;1116.711182;373.65036
149;744.572449;976.695251;152.678864;927.733826;1148.965088;233.61351;681.066833;903.140076;121.526711;655.98407;914.298767;118.20533;974.815857;1116.577393;373.413971
150;744.508484;976.413452;152.331055;927.809143;1148.620728;233.431671;680.890259;903.078125;121.489685;655.997009;914.466736;117.700768;974.835388;1116.37793;373.241608
151;744.360535;976.275085;152.309525;927.843323;1148.338989;233.238892;680.677551;902.936523;121.541199;656.755188;914.833557;116.445076;974.685425;1116.233276;373.080933
152;744.198914;976.073059;152.231384;927.919312;1148.02124;233.063629;680.532532;902.9021;121.540298;657.649719;915.190369;115.14695;974.748718;1116.023071;372.99823
153;744.000061;975.929993;152.122757;927.931946;1147.757935;232.911102;680.319214;902.844238;121.557655;657.827515;915.287659;114.586243;974.760315;1115.829224;372.910431
154;743.858154;975.671875;152.084991;927.997986;1147.542358;232.715515;680.113647;902.734619;121.601265;657.355896;915.095764;114.655113;974.712158;1115.679565;372.846649
155;743.744995;975.442261;152.024307;928.077515;1147.222534;232.557358;679.926208;902.535217;121.617905;656.685303;914.776123;114.547882;974.559143;1115.503662;372.847595
156;743.617004;975.29126;151.896286;928.223389;1146.96521;232.174042;679.707275;902.424988;121.610344;656.193604;914.67572;114.665169;974.688477;1115.241943;372.777802
157;743.532227;975.081848;151.772247;928.356628;1146.551147;231.919296;679.087585;902.294006;121.448494;654.626465;914.1698;116.24334;974.712158;1115.011841;372.651642
158;743.680176;974.875427;151.600098;928.205444;1146.060059;232.018372;678.814758;902.138306;121.410675;653.614075;913.761292;117.186234;974.515503;1114.833496;372.605835
159;743.562439;974.50592;151.50827;928.164978;1145.768433;231.735947;678.911133;902.137268;121.030663;653.321289;913.574951;117.328362;974.666199;1114.577271;372.592834
160;743.442566;974.137573;151.598648;928.140869;1145.444214;231.495346;678.732483;901.805481;121.447334;653.208557;913.479248;117.151512;974.620178;1114.33606;372.514618
161;743.38385;973.873474;151.45694;928.117554;1145.056641;231.448563;678.499817;901.536743;121.46682;653.107971;913.350952;117.050697;974.341553;1114.312744;372.497864
162;743.447205;973.642212;151.372116;927.938293;1144.766235;231.410217;678.322449;901.323975;121.414299;652.874329;913.130981;116.919136;974.460449;1114.120728;372.529266
163;743.538818;973.359436;151.230316;927.763916;1144.526367;231.358185;678.172058;901.19635;121.320007;652.818115;912.996277;117.081642;974.396973;1113.995972;372.464111
164;743.358826;973.157654;151.301605;927.730408;1144.121826;231.579697;678.011047;900.978088;121.151855;653.035522;912.743896;116.822662;974.329285;1113.883301;372.459045
165;743.56543;972.799133;151.175537;927.547485;1143.825195;231.775375;677.694641;900.74884;120.976952;652.606201;912.73291;117.149651;974.234192;1113.844238;372.499298
166;743.751282;972.448547;150.946991;926.96814;1143.627563;231.954315;677.451721;900.50354;120.887672;652.283813;912.637573;117.518738;974.158875;1113.675049;372.48291
167;743.822754;972.149536;150.769699;926.707153;1143.310425;231.928482;677.231445;900.399475;120.751808;652.143799;912.517761;117.678009;974.137573;1113.563477;372.465027
168;743.896667;971.772705;150.634323;926.359192;1143.029541;232.070786;676.642761;900.197144;120.748138;651.720764;912.4375;117.932526;974.104919;1113.456543;372.45813
169;743.952087;971.34668;150.472855;926.22406;1142.64856;232.130127;676.411011;899.95874;120.711838;651.27179;912.125977;118.459724;973.814087;1113.351318;372.611725
170;743.970032;970.864136;150.298553;926.044128;1142.382446;232.015808;676.541138;899.773743;120.87011;651.066772;911.858032;118.722244;973.647461;1113.256104;372.712219
171;743.924194;970.587463;150.151489;925.690552;1142.156738;231.951889;676.433472;899.599548;120.873421;650.978943;911.835083;118.850136;973.88855;1113.17749;372.67807
172;743.9422;970.220215;149.848709;925.376465;1142.023926;231.932755;676.260071;899.341858;120.880165;651.200256;911.810913;118.543617;973.718933;1113.357666;372.332062
173;743.927734;969.930542;149.731415;925.104614;1141.773682;231.994781;676.083984;899.165222;120.901176;650.679443;911.870239;118.188705;973.482483;1113.050415;372.681396
174;743.820618;969.626099;149.636276;924.807312;1141.523926;232.002884;675.99585;899.060547;120.683403;651.123413;911.750977;117.850754;973.272034;1112.843872;372.882202
175;743.688538;969.370972;149.465729;924.526184;1141.343384;232.035339;675.756348;898.929382;120.579483;651.623047;911.806763;117.190247;973.027527;1112.796631;372.75705
